mod,idx,nz_frac,edge_top,edge_bottom,edge_left,edge_right,center_y,center_x,H,W
t1ce,31350,0.272705,0.105469,0.000000,0.000000,0.000000,23.996418979409132,31.7224709042077,64,64
flair,31350,0.261230,0.091797,0.000000,0.000000,0.000000,24.07663551401869,31.67570093457944,64,64
t1,31405,0.337891,0.035156,0.000000,0.000000,0.000000,29.34248554913295,31.58092485549133,64,64
t2,31405,0.345459,0.042969,0.000000,0.000000,0.000000,29.470671378091872,31.508127208480566,64,64
t1ce,31405,0.339355,0.037109,0.000000,0.000000,0.000000,29.366187050359713,31.543884892086332,64,64
flair,31405,0.331787,0.033203,0.000000,0.000000,0.000000,29.18616629874908,31.642384105960264,64,64
t1,31460,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t2,31460,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1ce,31460,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
flair,31460,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1,31515,0.261719,0.074219,0.000000,0.000000,0.000000,24.250932835820894,31.93936567164179,64,64
t2,31515,0.258057,0.068359,0.000000,0.000000,0.000000,24.35666982024598,31.950804162724694,64,64
t1ce,31515,0.264648,0.074219,0.000000,0.000000,0.000000,24.3570110701107,31.9880073800738,64,64
flair,31515,0.259033,0.074219,0.000000,0.000000,0.000000,24.259189443920828,31.89349670122526,64,64
t1,31570,0.300781,0.000000,0.000000,0.000000,0.000000,29.954545454545453,32.16477272727273,64,64
t2,31570,0.296387,0.000000,0.000000,0.000000,0.000000,29.93657331136738,32.24299835255354,64,64
t1ce,31570,0.302246,0.000000,0.000000,0.000000,0.000000,29.990306946688207,32.17366720516963,64,64
flair,31570,0.299805,0.000000,0.000000,0.000000,0.000000,30.043159609120522,32.204397394136805,64,64
t1,31625,0.006104,0.000000,0.000000,0.000000,0.000000,25.48,31.6,64,64
t2,31625,0.009521,0.000000,0.000000,0.000000,0.000000,25.743589743589745,31.846153846153847,64,64
t1ce,31625,0.006348,0.000000,0.000000,0.000000,0.000000,25.576923076923077,31.576923076923077,64,64
flair,31625,0.005859,0.000000,0.000000,0.000000,0.000000,25.583333333333332,31.375,64,64
t1,31680,0.285400,0.072266,0.000000,0.000000,0.000000,25.53977758768178,31.654405474764758,64,64
t2,31680,0.292480,0.074219,0.000000,0.000000,0.000000,25.773789649415694,31.731218697829718,64,64
t1ce,31680,0.290527,0.080078,0.000000,0.000000,0.000000,25.647058823529413,31.683193277310924,64,64
flair,31680,0.280273,0.054688,0.000000,0.000000,0.000000,25.86759581881533,31.70296167247387,64,64
t1,31735,0.209473,0.000000,0.000000,0.000000,0.000000,27.698135198135198,32.23659673659674,64,64
t2,31735,0.219727,0.000000,0.000000,0.000000,0.000000,27.78,32.14555555555555,64,64
t1ce,31735,0.215576,0.000000,0.000000,0.000000,0.000000,27.644394110985278,32.14382785956965,64,64
flair,31735,0.211670,0.000000,0.000000,0.000000,0.000000,28.014994232987313,32.18915801614764,64,64
t1,31790,0.087891,0.000000,0.000000,0.000000,0.000000,20.022222222222222,31.991666666666667,64,64
t2,31790,0.088623,0.000000,0.000000,0.000000,0.000000,20.0,32.112947658402206,64,64
t1ce,31790,0.080566,0.000000,0.000000,0.000000,0.000000,19.9,32.13030303030303,64,64
flair,31790,0.078857,0.000000,0.000000,0.000000,0.000000,19.6687306501548,32.09597523219814,64,64
t1,31845,0.342529,0.068359,0.000000,0.000000,0.000000,28.33143264433357,31.570919458303635,64,64
t2,31845,0.342041,0.062500,0.000000,0.000000,0.000000,28.323340471092077,31.558172733761598,64,64
t1ce,31845,0.328857,0.044922,0.000000,0.000000,0.000000,28.44023756495917,31.643652561247215,64,64
flair,31845,0.326660,0.046875,0.000000,0.000000,0.000000,28.28101644245142,31.553811659192824,64,64
t1,31900,0.135742,0.000000,0.000000,0.000000,0.000000,28.264388489208635,31.83992805755396,64,64
t2,31900,0.134033,0.000000,0.000000,0.000000,0.000000,28.469945355191257,31.97632058287796,64,64
t1ce,31900,0.125000,0.000000,0.000000,0.000000,0.000000,28.337890625,31.744140625,64,64
flair,31900,0.125244,0.000000,0.000000,0.000000,0.000000,28.339181286549707,31.88888888888889,64,64
t1,31955,0.102539,0.000000,0.000000,0.000000,0.000000,20.376190476190477,31.823809523809523,64,64
t2,31955,0.103516,0.000000,0.000000,0.000000,0.000000,20.44811320754717,31.858490566037737,64,64
t1ce,31955,0.103516,0.000000,0.000000,0.000000,0.000000,20.5,31.89622641509434,64,64
flair,31955,0.094482,0.000000,0.000000,0.000000,0.000000,20.39018087855297,31.68733850129199,64,64
t1,32010,0.316406,0.046875,0.000000,0.000000,0.000000,28.457561728395063,31.554783950617285,64,64
t2,32010,0.317383,0.042969,0.000000,0.000000,0.000000,28.446923076923078,31.613076923076925,64,64
t1ce,32010,0.319092,0.044922,0.000000,0.000000,0.000000,28.513389441469013,31.571537872991584,64,64
flair,32010,0.307617,0.031250,0.000000,0.000000,0.000000,28.42222222222222,31.564285714285713,64,64
t1,32065,0.058838,0.000000,0.000000,0.000000,0.000000,27.775933609958507,31.713692946058092,64,64
t2,32065,0.062988,0.000000,0.000000,0.000000,0.000000,28.031007751937985,31.813953488372093,64,64
t1ce,32065,0.061768,0.000000,0.000000,0.000000,0.000000,27.9802371541502,31.699604743083004,64,64
flair,32065,0.055908,0.000000,0.000000,0.000000,0.000000,27.973799126637555,31.8646288209607,64,64
t1,32120,0.121338,0.011719,0.000000,0.000000,0.000000,19.98993963782696,33.61971830985915,64,64
t2,32120,0.124756,0.009766,0.000000,0.000000,0.000000,20.158512720156555,33.696673189823876,64,64
t1ce,32120,0.128662,0.015625,0.000000,0.000000,0.000000,20.08728652751423,33.43074003795066,64,64
flair,32120,0.108154,0.000000,0.000000,0.000000,0.000000,19.681715575620768,33.89164785553047,64,64
t1,32175,0.299316,0.044922,0.000000,0.000000,0.000000,26.8442088091354,30.80831973898858,64,64
t2,32175,0.301025,0.046875,0.000000,0.000000,0.000000,26.857258718572588,30.826439578264395,64,64
t1ce,32175,0.301758,0.046875,0.000000,0.000000,0.000000,26.885113268608414,30.77346278317152,64,64
flair,32175,0.287598,0.033203,0.000000,0.000000,0.000000,26.71137521222411,30.777589134125638,64,64
t1,32230,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t2,32230,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1ce,32230,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
flair,32230,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1,32285,0.265625,0.019531,0.000000,0.000000,0.000000,25.284007352941178,31.143382352941178,64,64
t2,32285,0.263672,0.021484,0.000000,0.000000,0.000000,25.232407407407408,31.144444444444446,64,64
t1ce,32285,0.267822,0.025391,0.000000,0.000000,0.000000,25.23974475843209,31.1485870556062,64,64
flair,32285,0.249512,0.011719,0.000000,0.000000,0.000000,25.226027397260275,31.091976516634052,64,64
t1,32340,0.290039,0.000000,0.000000,0.000000,0.000000,30.02020202020202,32.31144781144781,64,64
t2,32340,0.291504,0.000000,0.000000,0.000000,0.000000,29.922948073701843,32.18006700167504,64,64
t1ce,32340,0.292480,0.000000,0.000000,0.000000,0.000000,29.974123539232053,32.27295492487479,64,64
flair,32340,0.271729,0.000000,0.000000,0.000000,0.000000,29.81401617250674,32.491464510332435,64,64
t1,32395,0.010986,0.000000,0.000000,0.000000,0.000000,21.711111111111112,28.622222222222224,64,64
t2,32395,0.009521,0.000000,0.000000,0.000000,0.000000,22.102564102564102,28.692307692307693,64,64
t1ce,32395,0.010986,0.000000,0.000000,0.000000,0.000000,21.711111111111112,28.622222222222224,64,64
flair,32395,0.007568,0.000000,0.000000,0.000000,0.000000,21.838709677419356,28.870967741935484,64,64
t1,32450,0.280762,0.029297,0.000000,0.000000,0.000000,25.166086956521738,31.179130434782607,64,64
t2,32450,0.277588,0.023438,0.000000,0.000000,0.000000,25.281442392260335,31.184696569920845,64,64
t1ce,32450,0.285889,0.035156,0.000000,0.000000,0.000000,25.22459436379163,31.278394534585825,64,64
flair,32450,0.278564,0.027344,0.000000,0.000000,0.000000,25.1954425942156,31.2988606485539,64,64
t1,32505,0.303955,0.000000,0.000000,0.000000,0.000000,29.817670682730924,30.817670682730924,64,64
t2,32505,0.301270,0.000000,0.000000,0.000000,0.000000,29.875202593192867,30.846839546191248,64,64
t1ce,32505,0.306396,0.000000,0.000000,0.000000,0.000000,29.815139442231075,30.831075697211155,64,64
flair,32505,0.302246,0.000000,0.000000,0.000000,0.000000,29.854604200323102,30.861066235864296,64,64
t1,32560,0.096924,0.000000,0.000000,0.000000,0.000000,20.551637279596978,31.790931989924434,64,64
t2,32560,0.100098,0.000000,0.000000,0.000000,0.000000,20.62682926829268,31.78780487804878,64,64
t1ce,32560,0.100098,0.000000,0.000000,0.000000,0.000000,20.653658536585365,31.795121951219514,64,64
flair,32560,0.094727,0.000000,0.000000,0.000000,0.000000,20.786082474226806,31.940721649484537,64,64
t1,32615,0.371094,0.093750,0.000000,0.000000,0.000000,29.303947368421053,31.705921052631577,64,64
t2,32615,0.373291,0.099609,0.000000,0.000000,0.000000,29.234793982995424,31.64748201438849,64,64
t1ce,32615,0.372803,0.099609,0.000000,0.000000,0.000000,29.228552717747217,31.67976424361493,64,64
flair,32615,0.361328,0.095703,0.000000,0.000000,0.000000,28.981756756756756,31.641216216216215,64,64
t1,32670,0.170898,0.000000,0.000000,0.000000,0.000000,29.57,32.135714285714286,64,64
t2,32670,0.179688,0.000000,0.000000,0.000000,0.000000,29.601902173913043,32.02309782608695,64,64
t1ce,32670,0.176025,0.000000,0.000000,0.000000,0.000000,29.538141470180307,32.03051317614425,64,64
flair,32670,0.168945,0.000000,0.000000,0.000000,0.000000,29.465317919075144,32.0014450867052,64,64
t1,32725,0.109619,0.000000,0.000000,0.000000,0.000000,20.8641425389755,31.70378619153675,64,64
t2,32725,0.109375,0.000000,0.000000,0.000000,0.000000,20.814732142857142,31.462053571428573,64,64
t1ce,32725,0.109131,0.000000,0.000000,0.000000,0.000000,20.85234899328859,31.74496644295302,64,64
flair,32725,0.103027,0.000000,0.000000,0.000000,0.000000,20.599526066350712,31.708530805687204,64,64
t1,32780,0.364014,0.097656,0.000000,0.000000,0.000000,28.857142857142858,31.709590878604963,64,64
t2,32780,0.368896,0.101562,0.000000,0.000000,0.000000,28.954996690933157,31.674387822634017,64,64
t1ce,32780,0.366455,0.099609,0.000000,0.000000,0.000000,28.823451032644904,31.64290473017988,64,64
flair,32780,0.357178,0.089844,0.000000,0.000000,0.000000,28.78058783321941,31.73274094326726,64,64
t1,32835,0.085205,0.000000,0.000000,0.000000,0.000000,29.42406876790831,31.730659025787965,64,64
t2,32835,0.093506,0.000000,0.000000,0.000000,0.000000,29.60052219321149,31.595300261096607,64,64
t1ce,32835,0.088379,0.000000,0.000000,0.000000,0.000000,29.53314917127072,31.486187845303867,64,64
flair,32835,0.083740,0.000000,0.000000,0.000000,0.000000,29.303206997084548,31.46064139941691,64,64
t1,32890,0.229492,0.003906,0.000000,0.000000,0.000000,25.942553191489363,30.98617021276596,64,64
t2,32890,0.225342,0.003906,0.000000,0.000000,0.000000,25.89382448537378,31.01950162513543,64,64
t1ce,32890,0.230713,0.003906,0.000000,0.000000,0.000000,25.92063492063492,30.896296296296295,64,64
flair,32890,0.225830,0.001953,0.000000,0.000000,0.000000,26.01837837837838,30.943783783783783,64,64
t1,32945,0.380127,0.017578,0.033203,0.000000,0.000000,30.964675658317276,31.28131021194605,64,64
t2,32945,0.375000,0.000000,0.027344,0.000000,0.000000,31.080729166666668,31.289713541666668,64,64
t1ce,32945,0.382568,0.019531,0.031250,0.000000,0.000000,31.02616464582004,31.280153158902362,64,64
flair,32945,0.374756,0.000000,0.033203,0.000000,0.000000,31.117915309446254,31.27687296416938,64,64
t1,33000,0.022217,0.000000,0.000000,0.000000,0.000000,32.879120879120876,30.032967032967033,64,64
t2,33000,0.008789,0.000000,0.000000,0.000000,0.000000,34.97222222222222,28.5,64,64
t1ce,33000,0.022461,0.000000,0.000000,0.000000,0.000000,32.82608695652174,29.945652173913043,64,64
flair,33000,0.019531,0.000000,0.000000,0.000000,0.000000,33.1125,29.95,64,64
t1,33055,0.216553,0.044922,0.000000,0.000000,0.000000,22.50394588500564,31.8782412626832,64,64
t2,33055,0.226074,0.054688,0.000000,0.000000,0.000000,22.84989200863931,31.87365010799136,64,64
t1ce,33055,0.229004,0.052734,0.000000,0.000000,0.000000,22.8091684434968,31.868869936034116,64,64
flair,33055,0.213867,0.037109,0.000000,0.000000,0.000000,22.587899543378995,31.83675799086758,64,64
t1,33110,0.300537,0.013672,0.000000,0.000000,0.000000,27.822908204711617,31.930950446791226,64,64
t2,33110,0.316406,0.033203,0.000000,0.000000,0.000000,27.959104938271604,31.810185185185187,64,64
t1ce,33110,0.314697,0.031250,0.000000,0.000000,0.000000,27.840961986035687,31.82156710628394,64,64
flair,33110,0.298340,0.005859,0.000000,0.000000,0.000000,27.904255319148938,31.932078559738134,64,64
t1,33165,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t2,33165,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1ce,33165,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
flair,33165,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1,33220,0.260986,0.025391,0.000000,0.000000,0.000000,25.2132834424696,31.7511693171188,64,64
t2,33220,0.252197,0.007812,0.000000,0.000000,0.000000,25.54404646660213,31.749273959341725,64,64
t1ce,33220,0.262451,0.025391,0.000000,0.000000,0.000000,25.30046511627907,31.795348837209303,64,64
flair,33220,0.257812,0.021484,0.000000,0.000000,0.000000,25.265151515151516,31.69128787878788,64,64
t1,33275,0.239258,0.000000,0.000000,0.000000,0.000000,29.79795918367347,31.968367346938777,64,64
t2,33275,0.237793,0.000000,0.000000,0.000000,0.000000,29.97741273100616,31.910677618069816,64,64
t1ce,33275,0.239746,0.000000,0.000000,0.000000,0.000000,29.858452138492872,31.967413441955195,64,64
flair,33275,0.237305,0.000000,0.000000,0.000000,0.000000,29.91460905349794,31.97119341563786,64,64
t1,33330,0.009033,0.000000,0.000000,0.000000,0.000000,24.405405405405407,31.783783783783782,64,64
t2,33330,0.010010,0.000000,0.000000,0.000000,0.000000,24.29268292682927,31.804878048780488,64,64
t1ce,33330,0.010498,0.000000,0.000000,0.000000,0.000000,24.209302325581394,31.976744186046513,64,64
flair,33330,0.009033,0.000000,0.000000,0.000000,0.000000,24.486486486486488,31.594594594594593,64,64
t1,33385,0.299072,0.070312,0.000000,0.000000,0.000000,25.84408163265306,31.89142857142857,64,64
t2,33385,0.297119,0.070312,0.000000,0.000000,0.000000,25.84141331142153,31.805258833196383,64,64
t1ce,33385,0.301270,0.068359,0.000000,0.000000,0.000000,25.8484602917342,31.803079416531606,64,64
flair,33385,0.293945,0.064453,0.000000,0.000000,0.000000,25.88372093023256,31.776578073089702,64,64
t1,33440,0.234375,0.000000,0.000000,0.000000,0.000000,29.0,31.803125,64,64
t2,33440,0.238525,0.000000,0.000000,0.000000,0.000000,28.868986693961105,31.76663254861822,64,64
t1ce,33440,0.239502,0.000000,0.000000,0.000000,0.000000,28.949031600407746,31.77166156982671,64,64
flair,33440,0.232666,0.000000,0.000000,0.000000,0.000000,29.001049317943338,31.70514165792235,64,64
t1,33495,0.123779,0.000000,0.000000,0.000000,0.000000,21.725838264299803,32.19526627218935,64,64
t2,33495,0.127686,0.000000,0.000000,0.000000,0.000000,21.718929254302104,32.0019120458891,64,64
t1ce,33495,0.126953,0.000000,0.000000,0.000000,0.000000,21.630769230769232,32.03076923076923,64,64
flair,33495,0.117432,0.000000,0.000000,0.000000,0.000000,22.031185031185032,32.2037422037422,64,64
t1,33550,0.369141,0.082031,0.000000,0.000000,0.000000,28.946428571428573,31.67063492063492,64,64
t2,33550,0.374756,0.080078,0.000000,0.000000,0.000000,29.019543973941367,31.49902280130293,64,64
t1ce,33550,0.373047,0.082031,0.000000,0.000000,0.000000,28.93128272251309,31.50392670157068,64,64
flair,33550,0.362793,0.070312,0.000000,0.000000,0.000000,28.978465679676987,31.590174966352624,64,64
t1,33605,0.155029,0.000000,0.000000,0.000000,0.000000,30.066141732283466,32.30551181102362,64,64
t2,33605,0.157959,0.000000,0.000000,0.000000,0.000000,29.962905718701702,32.44976816074188,64,64
t1ce,33605,0.157715,0.000000,0.000000,0.000000,0.000000,30.0030959752322,32.357585139318886,64,64
flair,33605,0.149414,0.000000,0.000000,0.000000,0.000000,29.99019607843137,32.36274509803921,64,64
t1,33660,0.148438,0.000000,0.000000,0.000000,0.000000,24.914473684210527,34.29111842105263,64,64
t2,33660,0.145020,0.000000,0.000000,0.000000,0.000000,24.688552188552187,34.41077441077441,64,64
t1ce,33660,0.150879,0.000000,0.000000,0.000000,0.000000,24.857605177993527,34.30744336569579,64,64
flair,33660,0.145508,0.000000,0.000000,0.000000,0.000000,24.67953020134228,34.29530201342282,64,64
t1,33715,0.342041,0.023438,0.000000,0.000000,0.000000,30.809421841541756,33.74660956459672,64,64
t2,33715,0.340576,0.019531,0.001953,0.000000,0.000000,30.88673835125448,33.71971326164874,64,64
t1ce,33715,0.347168,0.025391,0.001953,0.000000,0.000000,30.907876230661042,33.78129395218003,64,64
flair,33715,0.341309,0.021484,0.000000,0.000000,0.000000,30.90200286123033,33.72532188841202,64,64
t1,33770,0.074463,0.000000,0.000000,0.000000,0.000000,27.57377049180328,33.41311475409836,64,64
t2,33770,0.068359,0.000000,0.000000,0.000000,0.000000,27.37142857142857,33.44285714285714,64,64
t1ce,33770,0.074951,0.000000,0.000000,0.000000,0.000000,27.63843648208469,33.442996742671006,64,64
flair,33770,0.072754,0.000000,0.000000,0.000000,0.000000,27.583892617449663,33.43288590604027,64,64
t1,33825,0.187744,0.000000,0.000000,0.000000,0.000000,24.618985695708712,31.517555266579976,64,64
t2,33825,0.176514,0.000000,0.000000,0.000000,0.000000,24.88243430152144,31.54218533886584,64,64
t1ce,33825,0.190918,0.000000,0.000000,0.000000,0.000000,24.76854219948849,31.525575447570333,64,64
flair,33825,0.177246,0.000000,0.000000,0.000000,0.000000,25.05922865013774,31.632231404958677,64,64
t1,33880,0.338623,0.031250,0.000000,0.000000,0.000000,29.116798846431145,31.52703677000721,64,64
t2,33880,0.328125,0.013672,0.000000,0.000000,0.000000,29.347470238095237,31.663690476190474,64,64
t1ce,33880,0.341064,0.039062,0.000000,0.000000,0.000000,29.0436649964209,31.498210450966358,64,64
flair,33880,0.334473,0.017578,0.000000,0.000000,0.000000,29.17153284671533,31.55766423357664,64,64
t1,33935,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t2,33935,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1ce,33935,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
flair,33935,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1,33990,0.246338,0.025391,0.000000,0.000000,0.000000,24.578790882061448,31.680872150644202,64,64
t2,33990,0.249023,0.025391,0.000000,0.000000,0.000000,24.526470588235295,31.686274509803923,64,64
t1ce,33990,0.249023,0.033203,0.000000,0.000000,0.000000,24.55686274509804,31.712745098039214,64,64
flair,33990,0.234619,0.015625,0.000000,0.000000,0.000000,24.42455775234131,31.720083246618106,64,64
t1,34045,0.296631,0.000000,0.000000,0.000000,0.000000,29.866666666666667,31.894650205761316,64,64
t2,34045,0.299561,0.000000,0.000000,0.000000,0.000000,29.85248573757131,31.810105949470252,64,64
t1ce,34045,0.298828,0.000000,0.000000,0.000000,0.000000,29.874183006535947,31.90686274509804,64,64
flair,34045,0.286377,0.000000,0.000000,0.000000,0.000000,29.6231884057971,31.972719522591646,64,64
t1,34100,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t2,34100,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1ce,34100,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
flair,34100,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1,34155,0.254395,0.027344,0.000000,0.000000,0.000000,24.65451055662188,31.74856046065259,64,64
t2,34155,0.257568,0.025391,0.000000,0.000000,0.000000,24.885308056872038,31.654028436018958,64,64
t1ce,34155,0.256592,0.029297,0.000000,0.000000,0.000000,24.68791627021884,31.73929590865842,64,64
flair,34155,0.250488,0.015625,0.000000,0.000000,0.000000,24.77095516569201,31.760233918128655,64,64
t1,34210,0.258301,0.000000,0.000000,0.000000,0.000000,29.791115311909262,31.523629489603024,64,64
t2,34210,0.261475,0.000000,0.000000,0.000000,0.000000,29.931839402427638,31.50700280112045,64,64
t1ce,34210,0.259766,0.000000,0.000000,0.000000,0.000000,29.81203007518797,31.55169172932331,64,64
flair,34210,0.250977,0.000000,0.000000,0.000000,0.000000,29.763618677042803,31.561284046692606,64,64
t1,34265,0.072754,0.000000,0.000000,0.000000,0.000000,21.604026845637584,31.449664429530202,64,64
t2,34265,0.074219,0.000000,0.000000,0.000000,0.000000,21.69407894736842,31.32894736842105,64,64
t1ce,34265,0.076172,0.000000,0.000000,0.000000,0.000000,21.66346153846154,31.416666666666668,64,64
flair,34265,0.067383,0.000000,0.000000,0.000000,0.000000,21.568840579710145,31.297101449275363,64,64
t1,34320,0.271729,0.017578,0.000000,0.000000,0.000000,26.651392632524708,31.69182389937107,64,64
t2,34320,0.273438,0.013672,0.000000,0.000000,0.000000,26.75267857142857,31.65714285714286,64,64
t1ce,34320,0.274658,0.017578,0.000000,0.000000,0.000000,26.652444444444445,31.700444444444443,64,64
flair,34320,0.264404,0.005859,0.000000,0.000000,0.000000,26.629732225300092,31.68882733148661,64,64
t1,34375,0.160400,0.000000,0.000000,0.000000,0.000000,27.93607305936073,32.38356164383562,64,64
t2,34375,0.159424,0.000000,0.000000,0.000000,0.000000,27.93874425727412,32.41500765696784,64,64
t1ce,34375,0.163330,0.000000,0.000000,0.000000,0.000000,27.949177877428998,32.37668161434978,64,64
flair,34375,0.151123,0.000000,0.000000,0.000000,0.000000,27.92730210016155,32.35702746365105,64,64
t1,34430,0.090332,0.000000,0.000000,0.000000,0.000000,20.78108108108108,32.16216216216216,64,64
t2,34430,0.095459,0.000000,0.000000,0.000000,0.000000,20.994884910485933,32.13299232736573,64,64
t1ce,34430,0.093018,0.000000,0.000000,0.000000,0.000000,20.923884514435695,32.120734908136484,64,64
flair,34430,0.084961,0.000000,0.000000,0.000000,0.000000,21.00574712643678,31.804597701149426,64,64
t1,34485,0.348145,0.042969,0.000000,0.000000,0.000000,28.41444600280505,31.70266479663394,64,64
t2,34485,0.351807,0.048828,0.000000,0.000000,0.000000,28.340735600277586,31.806384455239417,64,64
t1ce,34485,0.349854,0.044922,0.000000,0.000000,0.000000,28.434752267969294,31.748080949057922,64,64
flair,34485,0.335449,0.035156,0.000000,0.000000,0.000000,28.013100436681224,31.86098981077147,64,64
t1,34540,0.091797,0.000000,0.000000,0.000000,0.000000,28.3218085106383,32.3218085106383,64,64
t2,34540,0.096191,0.000000,0.000000,0.000000,0.000000,28.243654822335024,32.30456852791878,64,64
t1ce,34540,0.093262,0.000000,0.000000,0.000000,0.000000,28.298429319371728,32.282722513089006,64,64
flair,34540,0.087646,0.000000,0.000000,0.000000,0.000000,28.144846796657383,32.540389972144844,64,64
t1,34595,0.145264,0.000000,0.000000,0.000000,0.000000,23.230252100840335,31.981512605042017,64,64
t2,34595,0.138916,0.000000,0.000000,0.000000,0.000000,23.29525483304042,31.876977152899823,64,64
t1ce,34595,0.146240,0.000000,0.000000,0.000000,0.000000,23.181969949916528,32.115191986644405,64,64
flair,34595,0.138184,0.000000,0.000000,0.000000,0.000000,23.314487632508833,31.87632508833922,64,64
t1,34650,0.359375,0.019531,0.000000,0.000000,0.000000,29.65149456521739,32.45040760869565,64,64
t2,34650,0.356445,0.017578,0.000000,0.000000,0.000000,29.73904109589041,32.38767123287671,64,64
t1ce,34650,0.360840,0.019531,0.000000,0.000000,0.000000,29.622462787550745,32.40933694181326,64,64
flair,34650,0.354248,0.015625,0.000000,0.000000,0.000000,29.654031702274292,32.40592694693315,64,64
t1,34705,0.010986,0.000000,0.000000,0.000000,0.000000,26.044444444444444,32.51111111111111,64,64
t2,34705,0.009277,0.000000,0.000000,0.000000,0.000000,26.31578947368421,32.28947368421053,64,64
t1ce,34705,0.010986,0.000000,0.000000,0.000000,0.000000,26.066666666666666,32.48888888888889,64,64
flair,34705,0.009277,0.000000,0.000000,0.000000,0.000000,26.18421052631579,32.3421052631579,64,64
t1,34760,0.184082,0.017578,0.000000,0.000000,0.000000,23.30238726790451,31.27055702917772,64,64
t2,34760,0.182129,0.015625,0.000000,0.000000,0.000000,23.203753351206434,31.361930294906166,64,64
t1ce,34760,0.182129,0.017578,0.000000,0.000000,0.000000,23.158176943699733,31.39276139410188,64,64
flair,34760,0.179932,0.015625,0.000000,0.000000,0.000000,23.261872455902306,31.394843962008142,64,64
t1,34815,0.286621,0.000000,0.000000,0.000000,0.000000,29.12265758091993,31.654173764906304,64,64
t2,34815,0.283936,0.000000,0.000000,0.000000,0.000000,28.98366294067068,31.766981943250215,64,64
t1ce,34815,0.286377,0.003906,0.000000,0.000000,0.000000,29.052003410059676,31.63171355498721,64,64
flair,34815,0.281250,0.000000,0.000000,0.000000,0.000000,29.039930555555557,31.73090277777778,64,64
t1,34870,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t2,34870,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1ce,34870,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
flair,34870,0.000000,0.000000,0.000000,0.000000,0.000000,None,None,64,64
t1,34925,0.308594,0.099609,0.000000,0.000000,0.000000,25.019778481012658,31.350474683544302,64,64
t2,34925,0.299805,0.091797,0.000000,0.000000,0.000000,24.85830618892508,31.351791530944624,64,64
t1ce,34925,0.312744,0.107422,0.000000,0.000000,0.000000,24.998438719750194,31.447306791569087,64,64
flair,34925,0.300537,0.087891,0.000000,0.000000,0.000000,24.881397238017872,31.348497156783104,64,64
t1,34980,0.302490,0.000000,0.000000,0.000000,0.000000,30.489911218724778,31.75141242937853,64,64
t2,34980,0.295410,0.000000,0.000000,0.000000,0.000000,30.700826446280992,31.79090909090909,64,64
t1ce,34980,0.305908,0.000000,0.000000,0.000000,0.000000,30.505985634477256,31.83320031923384,64,64
flair,34980,0.293701,0.000000,0.000000,0.000000,0.000000,30.16541978387365,31.814630091438072,64,64
t1,35035,0.050781,0.000000,0.000000,0.000000,0.000000,22.514423076923077,31.58173076923077,64,64
t2,35035,0.049072,0.000000,0.000000,0.000000,0.000000,22.751243781094526,31.53731343283582,64,64
t1ce,35035,0.055908,0.000000,0.000000,0.000000,0.000000,22.641921397379914,31.737991266375545,64,64
flair,35035,0.044678,0.000000,0.000000,0.000000,0.000000,22.502732240437158,31.404371584699454,64,64
t1,35090,0.313721,0.087891,0.000000,0.000000,0.000000,26.274708171206225,31.796108949416343,64,64
t2,35090,0.314697,0.085938,0.000000,0.000000,0.000000,26.318076027928626,31.81691233514352,64,64
t1ce,35090,0.323242,0.099609,0.000000,0.000000,0.000000,26.236404833836858,31.867824773413897,64,64
flair,35090,0.305176,0.074219,0.000000,0.000000,0.000000,26.2976,31.788,64,64
t1,35145,0.228760,0.000000,0.000000,0.000000,0.000000,28.08537886872999,31.932764140875133,64,64
t2,35145,0.226807,0.000000,0.000000,0.000000,0.000000,28.243272335844996,31.851453175457483,64,64
t1ce,35145,0.233887,0.000000,0.000000,0.000000,0.000000,28.16910229645094,31.760960334029228,64,64
