mod,idx,nz_frac,edge_top,edge_bottom,edge_left,edge_right,center_y,center_x,H,W
t2,13986,0.219971,0.001953,0.000000,0.000000,0.000000,24.322974472807992,31.69811320754717,64,64
t1ce,13986,0.220215,0.001953,0.000000,0.000000,0.000000,24.30709534368071,31.70288248337029,64,64
flair,13986,0.220215,0.001953,0.000000,0.000000,0.000000,24.30709534368071,31.70288248337029,64,64
t1,14028,0.287354,0.000000,0.000000,0.000000,0.000000,29.524214103653357,31.598980458793545,64,64
t2,14028,0.287354,0.000000,0.000000,0.000000,0.000000,29.524214103653357,31.598980458793545,64,64
t1ce,14028,0.286865,0.000000,0.000000,0.000000,0.000000,29.531063829787232,31.591489361702127,64,64
flair,14028,0.287354,0.000000,0.000000,0.000000,0.000000,29.524214103653357,31.598980458793545,64,64
t1,14070,0.087402,0.000000,0.000000,0.000000,0.000000,27.58100558659218,31.477653631284916,64,64
t2,14070,0.087402,0.000000,0.000000,0.000000,0.000000,27.58100558659218,31.477653631284916,64,64
t1ce,14070,0.087402,0.000000,0.000000,0.000000,0.000000,27.58100558659218,31.477653631284916,64,64
flair,14070,0.087402,0.000000,0.000000,0.000000,0.000000,27.58100558659218,31.477653631284916,64,64
t1,14112,0.203369,0.001953,0.000000,0.000000,0.000000,24.24249699879952,31.68307322929172,64,64
t2,14112,0.203125,0.001953,0.000000,0.000000,0.000000,24.260817307692307,31.681490384615383,64,64
t1ce,14112,0.203369,0.001953,0.000000,0.000000,0.000000,24.24249699879952,31.68307322929172,64,64
flair,14112,0.203369,0.001953,0.000000,0.000000,0.000000,24.24249699879952,31.68307322929172,64,64
t1,14154,0.272949,0.000000,0.000000,0.000000,0.000000,29.0,31.415026833631483,64,64
t2,14154,0.272949,0.000000,0.000000,0.000000,0.000000,29.0,31.415026833631483,64,64
t1ce,14154,0.272949,0.000000,0.000000,0.000000,0.000000,29.0,31.415026833631483,64,64
flair,14154,0.272949,0.000000,0.000000,0.000000,0.000000,29.0,31.415026833631483,64,64
t1,14196,0.041016,0.000000,0.000000,0.000000,0.000000,26.178571428571427,31.738095238095237,64,64
t2,14196,0.041016,0.000000,0.000000,0.000000,0.000000,26.178571428571427,31.738095238095237,64,64
t1ce,14196,0.040527,0.000000,0.000000,0.000000,0.000000,26.126506024096386,31.710843373493976,64,64
flair,14196,0.040771,0.000000,0.000000,0.000000,0.000000,26.17365269461078,31.706586826347305,64,64
t1,14238,0.308594,0.000000,0.000000,0.000000,0.000000,31.916930379746834,31.05617088607595,64,64
t2,14238,0.308594,0.000000,0.000000,0.000000,0.000000,31.93354430379747,31.035601265822784,64,64
t1ce,14238,0.308838,0.000000,0.000000,0.000000,0.000000,31.92332015810277,31.046640316205533,64,64
flair,14238,0.308350,0.000000,0.000000,0.000000,0.000000,31.94536817102138,31.026128266033254,64,64
t1,14280,0.266602,0.000000,0.000000,0.000000,0.000000,30.717032967032967,31.052197802197803,64,64
t2,14280,0.266602,0.000000,0.000000,0.000000,0.000000,30.717032967032967,31.052197802197803,64,64
t1ce,14280,0.266602,0.000000,0.000000,0.000000,0.000000,30.717032967032967,31.052197802197803,64,64
flair,14280,0.266357,0.000000,0.000000,0.000000,0.000000,30.703941338221814,31.062328139321725,64,64
t1,14322,0.037109,0.000000,0.000000,0.000000,0.000000,28.99342105263158,31.342105263157894,64,64
t2,14322,0.036865,0.000000,0.000000,0.000000,0.000000,29.0,31.350993377483444,64,64
t1ce,14322,0.037354,0.000000,0.000000,0.000000,0.000000,29.045751633986928,31.352941176470587,64,64
flair,14322,0.037109,0.000000,0.000000,0.000000,0.000000,29.05263157894737,31.361842105263158,64,64
t1,14364,0.312744,0.000000,0.000000,0.000000,0.000000,31.411397345823577,31.049960967993755,64,64
t2,14364,0.312744,0.000000,0.000000,0.000000,0.000000,31.411397345823577,31.049960967993755,64,64
t1ce,14364,0.312744,0.000000,0.000000,0.000000,0.000000,31.411397345823577,31.049960967993755,64,64
flair,14364,0.312744,0.000000,0.000000,0.000000,0.000000,31.411397345823577,31.049960967993755,64,64
t1,14406,0.262207,0.000000,0.000000,0.000000,0.000000,29.852886405959033,31.001862197392924,64,64
t2,14406,0.262207,0.000000,0.000000,0.000000,0.000000,29.852886405959033,31.001862197392924,64,64
t1ce,14406,0.262207,0.000000,0.000000,0.000000,0.000000,29.852886405959033,31.001862197392924,64,64
flair,14406,0.261963,0.000000,0.000000,0.000000,0.000000,29.84622553588071,31.014911463187325,64,64
t1,14448,0.142822,0.000000,0.000000,0.000000,0.000000,24.36068376068376,30.77948717948718,64,64
t2,14448,0.142822,0.000000,0.000000,0.000000,0.000000,24.36068376068376,30.77948717948718,64,64
t1ce,14448,0.142822,0.000000,0.000000,0.000000,0.000000,24.36068376068376,30.77948717948718,64,64
flair,14448,0.142334,0.000000,0.000000,0.000000,0.000000,24.39622641509434,30.78730703259005,64,64
t1,14490,0.329834,0.000000,0.000000,0.000000,0.000000,30.937083641746852,30.996299037749814,64,64
t2,14490,0.329834,0.000000,0.000000,0.000000,0.000000,30.937083641746852,30.996299037749814,64,64
t1ce,14490,0.329834,0.000000,0.000000,0.000000,0.000000,30.937083641746852,30.996299037749814,64,64
flair,14490,0.329834,0.000000,0.000000,0.000000,0.000000,30.937083641746852,30.996299037749814,64,64
t1,14532,0.201904,0.000000,0.000000,0.000000,0.000000,30.09552599758162,30.78839177750907,64,64
t2,14532,0.201904,0.000000,0.000000,0.000000,0.000000,30.09552599758162,30.78839177750907,64,64
t1ce,14532,0.201904,0.000000,0.000000,0.000000,0.000000,30.09552599758162,30.78839177750907,64,64
flair,14532,0.201904,0.000000,0.000000,0.000000,0.000000,30.09552599758162,30.78839177750907,64,64
t1,14574,0.185059,0.000000,0.000000,0.000000,0.000000,24.477572559366756,31.138522427440634,64,64
t2,14574,0.185059,0.000000,0.000000,0.000000,0.000000,24.484168865435358,31.16754617414248,64,64
t1ce,14574,0.185791,0.000000,0.000000,0.000000,0.000000,24.483574244415244,31.093298291721418,64,64
flair,14574,0.186523,0.000000,0.000000,0.000000,0.000000,24.468586387434556,31.05759162303665,64,64
t1,14616,0.303467,0.000000,0.000000,0.000000,0.000000,29.493161705551085,31.652453740949316,64,64
t2,14616,0.303467,0.000000,0.000000,0.000000,0.000000,29.493161705551085,31.652453740949316,64,64
t1ce,14616,0.303467,0.000000,0.000000,0.000000,0.000000,29.493161705551085,31.652453740949316,64,64
flair,14616,0.303467,0.000000,0.000000,0.000000,0.000000,29.493161705551085,31.652453740949316,64,64
t1,14658,0.143311,0.000000,0.000000,0.000000,0.000000,29.943781942078363,31.8160136286201,64,64
t2,14658,0.143311,0.000000,0.000000,0.000000,0.000000,29.943781942078363,31.8160136286201,64,64
t1ce,14658,0.143066,0.000000,0.000000,0.000000,0.000000,29.96075085324232,31.813993174061434,64,64
flair,14658,0.143311,0.000000,0.000000,0.000000,0.000000,29.943781942078363,31.8160136286201,64,64
t1,14700,0.174561,0.001953,0.000000,0.000000,0.000000,21.2013986013986,33.16643356643357,64,64
t2,14700,0.174805,0.001953,0.000000,0.000000,0.000000,21.243016759776538,33.159217877094974,64,64
t1ce,14700,0.174805,0.001953,0.000000,0.000000,0.000000,21.210893854748605,33.150837988826815,64,64
flair,14700,0.175049,0.001953,0.000000,0.000000,0.000000,21.225941422594143,33.16178521617852,64,64
t1,14742,0.231689,0.000000,0.000000,0.000000,0.000000,25.22444678609062,32.43308746048472,64,64
t2,14742,0.231689,0.000000,0.000000,0.000000,0.000000,25.22444678609062,32.43308746048472,64,64
t1ce,14742,0.231689,0.000000,0.000000,0.000000,0.000000,25.22444678609062,32.43308746048472,64,64
flair,14742,0.229980,0.000000,0.000000,0.000000,0.000000,25.22823779193206,32.411889596602975,64,64
t1,14784,0.092285,0.000000,0.000000,0.000000,0.000000,29.82804232804233,31.99206349206349,64,64
t2,14784,0.092041,0.000000,0.000000,0.000000,0.000000,29.856763925729442,31.986737400530505,64,64
t1ce,14784,0.092285,0.000000,0.000000,0.000000,0.000000,29.82804232804233,31.99206349206349,64,64
flair,14784,0.091553,0.000000,0.000000,0.000000,0.000000,29.845333333333333,31.944,64,64
t1,14826,0.289062,0.025391,0.000000,0.000000,0.000000,27.136824324324323,31.778716216216218,64,64
t2,14826,0.288818,0.025391,0.000000,0.000000,0.000000,27.124260355029588,31.78698224852071,64,64
t1ce,14826,0.288574,0.025391,0.000000,0.000000,0.000000,27.159052453468696,31.787648054145517,64,64
flair,14826,0.289062,0.025391,0.000000,0.000000,0.000000,27.136824324324323,31.778716216216218,64,64
t1,14868,0.272949,0.000000,0.000000,0.000000,0.000000,30.194096601073344,31.699463327370303,64,64
t2,14868,0.273193,0.000000,0.000000,0.000000,0.000000,30.19034852546917,31.69615728328865,64,64
t1ce,14868,0.272949,0.000000,0.000000,0.000000,0.000000,30.192307692307693,31.699463327370303,64,64
flair,14868,0.273193,0.000000,0.000000,0.000000,0.000000,30.19034852546917,31.69615728328865,64,64
t1,14910,0.016357,0.000000,0.000000,0.000000,0.000000,27.16417910447761,31.80597014925373,64,64
t2,14910,0.016357,0.000000,0.000000,0.000000,0.000000,27.16417910447761,31.80597014925373,64,64
t1ce,14910,0.016357,0.000000,0.000000,0.000000,0.000000,27.16417910447761,31.80597014925373,64,64
flair,14910,0.016357,0.000000,0.000000,0.000000,0.000000,27.16417910447761,31.80597014925373,64,64
t1,14952,0.285400,0.009766,0.000000,0.000000,0.000000,26.907613344739094,31.793840889649275,64,64
t2,14952,0.285400,0.009766,0.000000,0.000000,0.000000,26.907613344739094,31.793840889649275,64,64
t1ce,14952,0.285400,0.009766,0.000000,0.000000,0.000000,26.907613344739094,31.793840889649275,64,64
flair,14952,0.285400,0.009766,0.000000,0.000000,0.000000,26.907613344739094,31.793840889649275,64,64
t1,14994,0.263184,0.000000,0.000000,0.000000,0.000000,28.520408163265305,31.29777365491651,64,64
t2,14994,0.263184,0.000000,0.000000,0.000000,0.000000,28.520408163265305,31.29777365491651,64,64
t1ce,14994,0.263184,0.000000,0.000000,0.000000,0.000000,28.520408163265305,31.29777365491651,64,64
flair,14994,0.263184,0.000000,0.000000,0.000000,0.000000,28.520408163265305,31.29777365491651,64,64
t1,15036,0.110352,0.000000,0.000000,0.000000,0.000000,23.3141592920354,31.964601769911503,64,64
t2,15036,0.110596,0.000000,0.000000,0.000000,0.000000,23.328918322295806,31.94922737306843,64,64
t1ce,15036,0.110596,0.000000,0.000000,0.000000,0.000000,23.328918322295806,31.94922737306843,64,64
flair,15036,0.110596,0.000000,0.000000,0.000000,0.000000,23.328918322295806,31.94922737306843,64,64
t1,15078,0.284424,0.000000,0.000000,0.000000,0.000000,28.018884120171673,31.614592274678113,64,64
t2,15078,0.283936,0.000000,0.000000,0.000000,0.000000,27.98194325021496,31.612209802235597,64,64
t1ce,15078,0.284424,0.000000,0.000000,0.000000,0.000000,28.018884120171673,31.614592274678113,64,64
flair,15078,0.284424,0.000000,0.000000,0.000000,0.000000,28.018884120171673,31.614592274678113,64,64
t1,15120,0.219482,0.000000,0.000000,0.000000,0.000000,28.804226918798665,31.873192436040046,64,64
t2,15120,0.217529,0.000000,0.000000,0.000000,0.000000,28.89337822671156,31.93490460157127,64,64
t1ce,15120,0.219482,0.000000,0.000000,0.000000,0.000000,28.804226918798665,31.873192436040046,64,64
flair,15120,0.219482,0.000000,0.000000,0.000000,0.000000,28.804226918798665,31.873192436040046,64,64
t1,15162,0.200439,0.000000,0.000000,0.000000,0.000000,24.014616321559075,31.930572472594395,64,64
t2,15162,0.200195,0.000000,0.000000,0.000000,0.000000,24.009756097560974,31.940243902439025,64,64
t1ce,15162,0.200195,0.000000,0.000000,0.000000,0.000000,24.014634146341464,31.931707317073172,64,64
flair,15162,0.200439,0.000000,0.000000,0.000000,0.000000,24.014616321559075,31.930572472594395,64,64
t1,15204,0.312500,0.000000,0.000000,0.000000,0.000000,29.165625,31.58828125,64,64
t2,15204,0.311768,0.000000,0.000000,0.000000,0.000000,29.1840250587314,31.58731401722788,64,64
t1ce,15204,0.312256,0.000000,0.000000,0.000000,0.000000,29.1704456606724,31.584831899921813,64,64
flair,15204,0.312012,0.000000,0.000000,0.000000,0.000000,29.161971830985916,31.588419405320813,64,64
t1,15246,0.160645,0.000000,0.000000,0.000000,0.000000,28.15045592705167,31.972644376899694,64,64
t2,15246,0.160645,0.000000,0.000000,0.000000,0.000000,28.15045592705167,31.972644376899694,64,64
t1ce,15246,0.160645,0.000000,0.000000,0.000000,0.000000,28.15045592705167,31.972644376899694,64,64
flair,15246,0.160645,0.000000,0.000000,0.000000,0.000000,28.15045592705167,31.972644376899694,64,64
t1,15288,0.254639,0.001953,0.000000,0.000000,0.000000,25.86673058485139,31.654841802492808,64,64
t2,15288,0.254395,0.001953,0.000000,0.000000,0.000000,25.856046065259118,31.65451055662188,64,64
t1ce,15288,0.254639,0.001953,0.000000,0.000000,0.000000,25.86673058485139,31.654841802492808,64,64
flair,15288,0.254639,0.001953,0.000000,0.000000,0.000000,25.86673058485139,31.654841802492808,64,64
t1,15330,0.333008,0.000000,0.000000,0.000000,0.000000,31.271994134897362,31.201612903225808,64,64
t2,15330,0.332764,0.000000,0.000000,0.000000,0.000000,31.254585473220835,31.20322817314747,64,64
t1ce,15330,0.333008,0.000000,0.000000,0.000000,0.000000,31.271994134897362,31.201612903225808,64,64
flair,15330,0.333008,0.000000,0.000000,0.000000,0.000000,31.271994134897362,31.201612903225808,64,64
t1,15372,0.111816,0.000000,0.000000,0.000000,0.000000,31.299126637554586,31.799126637554586,64,64
t2,15372,0.110840,0.000000,0.000000,0.000000,0.000000,31.308370044052865,31.75770925110132,64,64
t1ce,15372,0.111816,0.000000,0.000000,0.000000,0.000000,31.299126637554586,31.799126637554586,64,64
flair,15372,0.111572,0.000000,0.000000,0.000000,0.000000,31.328227571115974,31.792122538293217,64,64
t1,15414,0.214844,0.000000,0.000000,0.000000,0.000000,24.401136363636365,31.582954545454545,64,64
t2,15414,0.214844,0.000000,0.000000,0.000000,0.000000,24.401136363636365,31.582954545454545,64,64
t1ce,15414,0.214844,0.000000,0.000000,0.000000,0.000000,24.401136363636365,31.582954545454545,64,64
flair,15414,0.214844,0.000000,0.000000,0.000000,0.000000,24.401136363636365,31.582954545454545,64,64
t1,15456,0.271484,0.000000,0.000000,0.000000,0.000000,28.769784172661872,31.818345323741006,64,64
t2,15456,0.271484,0.000000,0.000000,0.000000,0.000000,28.769784172661872,31.818345323741006,64,64
t1ce,15456,0.271484,0.000000,0.000000,0.000000,0.000000,28.769784172661872,31.818345323741006,64,64
flair,15456,0.270020,0.000000,0.000000,0.000000,0.000000,28.77124773960217,31.844484629294755,64,64
t1,15498,0.017578,0.000000,0.000000,0.000000,0.000000,28.75,31.791666666666668,64,64
t2,15498,0.017578,0.000000,0.000000,0.000000,0.000000,28.75,31.791666666666668,64,64
t1ce,15498,0.017578,0.000000,0.000000,0.000000,0.000000,28.75,31.791666666666668,64,64
flair,15498,0.017578,0.000000,0.000000,0.000000,0.000000,28.75,31.791666666666668,64,64
t1,15540,0.232666,0.000000,0.000000,0.000000,0.000000,24.471143756558238,31.736621196222455,64,64
t2,15540,0.232666,0.000000,0.000000,0.000000,0.000000,24.471143756558238,31.736621196222455,64,64
t1ce,15540,0.232422,0.000000,0.000000,0.000000,0.000000,24.460084033613445,31.747899159663866,64,64
flair,15540,0.232666,0.000000,0.000000,0.000000,0.000000,24.471143756558238,31.736621196222455,64,64
t1,15582,0.234131,0.000000,0.000000,0.000000,0.000000,28.859228362878,31.86548488008342,64,64
t2,15582,0.234131,0.000000,0.000000,0.000000,0.000000,28.859228362878,31.86548488008342,64,64
t1ce,15582,0.234131,0.000000,0.000000,0.000000,0.000000,28.859228362878,31.86548488008342,64,64
flair,15582,0.233887,0.000000,0.000000,0.000000,0.000000,28.85490605427975,31.88100208768267,64,64
t1,15624,0.089111,0.000000,0.000000,0.000000,0.000000,19.67945205479452,31.506849315068493,64,64
t2,15624,0.088623,0.000000,0.000000,0.000000,0.000000,19.650137741046834,31.454545454545453,64,64
t1ce,15624,0.089111,0.000000,0.000000,0.000000,0.000000,19.67945205479452,31.506849315068493,64,64
flair,15624,0.089111,0.000000,0.000000,0.000000,0.000000,19.67945205479452,31.506849315068493,64,64
t1,15666,0.304199,0.000000,0.000000,0.000000,0.000000,27.556982343499197,31.669341894060995,64,64
t2,15666,0.304199,0.000000,0.000000,0.000000,0.000000,27.556982343499197,31.669341894060995,64,64
t1ce,15666,0.303955,0.000000,0.000000,0.000000,0.000000,27.55421686746988,31.66827309236948,64,64
flair,15666,0.304199,0.000000,0.000000,0.000000,0.000000,27.556982343499197,31.669341894060995,64,64
t1,15708,0.236328,0.000000,0.000000,0.000000,0.000000,29.212809917355372,31.84504132231405,64,64
t2,15708,0.236328,0.000000,0.000000,0.000000,0.000000,29.212809917355372,31.84504132231405,64,64
t1ce,15708,0.236328,0.000000,0.000000,0.000000,0.000000,29.212809917355372,31.84504132231405,64,64
flair,15708,0.236328,0.000000,0.000000,0.000000,0.000000,29.212809917355372,31.84504132231405,64,64
t1,15750,0.133789,0.000000,0.000000,0.000000,0.000000,22.963503649635037,31.728102189781023,64,64
t2,15750,0.134277,0.000000,0.000000,0.000000,0.000000,22.976363636363637,31.767272727272726,64,64
t1ce,15750,0.134277,0.000000,0.000000,0.000000,0.000000,22.970909090909092,31.74,64,64
flair,15750,0.134521,0.000000,0.000000,0.000000,0.000000,22.970961887477316,31.74228675136116,64,64
t1,15792,0.324707,0.001953,0.000000,0.000000,0.000000,29.65488721804511,31.51127819548872,64,64
t2,15792,0.324463,0.001953,0.000000,0.000000,0.000000,29.6711813393529,31.510910458991724,64,64
t1ce,15792,0.324707,0.001953,0.000000,0.000000,0.000000,29.65488721804511,31.51127819548872,64,64
flair,15792,0.324707,0.001953,0.000000,0.000000,0.000000,29.65488721804511,31.51127819548872,64,64
t1,15834,0.205322,0.000000,0.000000,0.000000,0.000000,28.721759809750296,32.16052318668252,64,64
t2,15834,0.205322,0.000000,0.000000,0.000000,0.000000,28.721759809750296,32.16052318668252,64,64
t1ce,15834,0.205322,0.000000,0.000000,0.000000,0.000000,28.721759809750296,32.16052318668252,64,64
flair,15834,0.205322,0.000000,0.000000,0.000000,0.000000,28.721759809750296,32.16052318668252,64,64
t1,15876,0.229492,0.003906,0.000000,0.000000,0.000000,24.896808510638298,31.927659574468084,64,64
t2,15876,0.229492,0.003906,0.000000,0.000000,0.000000,24.903191489361703,31.95531914893617,64,64
t1ce,15876,0.229248,0.003906,0.000000,0.000000,0.000000,24.909478168264112,31.873269435569757,64,64
flair,15876,0.229736,0.003906,0.000000,0.000000,0.000000,24.921360255047823,31.9394261424017,64,64
t1,15918,0.309814,0.000000,0.000000,0.000000,0.000000,29.99605988967691,31.84554767533491,64,64
t2,15918,0.309570,0.000000,0.000000,0.000000,0.000000,29.978706624605678,31.843059936908517,64,64
t1ce,15918,0.309814,0.000000,0.000000,0.000000,0.000000,29.99605988967691,31.84554767533491,64,64
flair,15918,0.309814,0.000000,0.000000,0.000000,0.000000,29.99605988967691,31.84554767533491,64,64
t1,15960,0.118896,0.000000,0.000000,0.000000,0.000000,29.17248459958932,31.55441478439425,64,64
t2,15960,0.118896,0.000000,0.000000,0.000000,0.000000,29.17248459958932,31.55441478439425,64,64
t1ce,15960,0.118896,0.000000,0.000000,0.000000,0.000000,29.17248459958932,31.55441478439425,64,64
flair,15960,0.118896,0.000000,0.000000,0.000000,0.000000,29.17248459958932,31.55441478439425,64,64
t1,16002,0.233398,0.000000,0.000000,0.000000,0.000000,25.834728033472803,31.771966527196653,64,64
t2,16002,0.233398,0.000000,0.000000,0.000000,0.000000,25.834728033472803,31.771966527196653,64,64
t1ce,16002,0.233398,0.000000,0.000000,0.000000,0.000000,25.834728033472803,31.771966527196653,64,64
flair,16002,0.233398,0.000000,0.000000,0.000000,0.000000,25.834728033472803,31.771966527196653,64,64
t1,16044,0.291992,0.000000,0.000000,0.000000,0.000000,31.376254180602007,31.112876254180602,64,64
t2,16044,0.292480,0.000000,0.000000,0.000000,0.000000,31.363939899833056,31.08848080133556,64,64
t1ce,16044,0.292480,0.000000,0.000000,0.000000,0.000000,31.363939899833056,31.08848080133556,64,64
flair,16044,0.291992,0.000000,0.000000,0.000000,0.000000,31.346989966555185,31.08695652173913,64,64
t1,16086,0.055176,0.000000,0.000000,0.000000,0.000000,31.787610619469028,30.787610619469028,64,64
t2,16086,0.055176,0.000000,0.000000,0.000000,0.000000,31.787610619469028,30.787610619469028,64,64
t1ce,16086,0.055176,0.000000,0.000000,0.000000,0.000000,31.787610619469028,30.787610619469028,64,64
flair,16086,0.055176,0.000000,0.000000,0.000000,0.000000,31.787610619469028,30.787610619469028,64,64
t1,16128,0.364014,0.031250,0.035156,0.000000,0.000000,31.30784708249497,31.68745808182428,64,64
t2,16128,0.364746,0.031250,0.041016,0.000000,0.000000,31.35876840696118,31.676706827309236,64,64
t1ce,16128,0.363770,0.031250,0.041016,0.000000,0.000000,31.391275167785235,31.6993288590604,64,64
flair,16128,0.364258,0.031250,0.039062,0.000000,0.000000,31.341823056300267,31.679624664879356,64,64
t1,16170,0.281006,0.000000,0.000000,0.000000,0.000000,31.993918331885318,31.745438748913987,64,64
t2,16170,0.281006,0.000000,0.000000,0.000000,0.000000,31.993918331885318,31.745438748913987,64,64
t1ce,16170,0.280762,0.000000,0.000000,0.000000,0.000000,31.995652173913044,31.73217391304348,64,64
flair,16170,0.281006,0.000000,0.000000,0.000000,0.000000,31.993918331885318,31.745438748913987,64,64
t1,16212,0.115479,0.000000,0.000000,0.000000,0.000000,22.365750528541227,31.77801268498943,64,64
t2,16212,0.115234,0.000000,0.000000,0.000000,0.000000,22.36864406779661,31.747881355932204,64,64
t1ce,16212,0.115479,0.000000,0.000000,0.000000,0.000000,22.365750528541227,31.77801268498943,64,64
flair,16212,0.115234,0.000000,0.000000,0.000000,0.000000,22.375,31.75,64,64
t1,16254,0.288330,0.000000,0.000000,0.000000,0.000000,28.887383573243014,31.81371718882303,64,64
t2,16254,0.288086,0.000000,0.000000,0.000000,0.000000,28.903389830508473,31.81271186440678,64,64
t1ce,16254,0.288330,0.000000,0.000000,0.000000,0.000000,28.887383573243014,31.81371718882303,64,64
flair,16254,0.288330,0.000000,0.000000,0.000000,0.000000,28.887383573243014,31.81371718882303,64,64
t1,16296,0.173584,0.000000,0.000000,0.000000,0.000000,28.954992967651197,31.642756680731363,64,64
t2,16296,0.173584,0.000000,0.000000,0.000000,0.000000,28.954992967651197,31.642756680731363,64,64
t1ce,16296,0.173584,0.000000,0.000000,0.000000,0.000000,28.954992967651197,31.642756680731363,64,64
flair,16296,0.173584,0.000000,0.000000,0.000000,0.000000,28.954992967651197,31.642756680731363,64,64
t1,16338,0.247314,0.000000,0.000000,0.000000,0.000000,25.95853899308983,31.88351431391905,64,64
t2,16338,0.247314,0.000000,0.000000,0.000000,0.000000,25.95853899308983,31.88351431391905,64,64
t1ce,16338,0.247314,0.000000,0.000000,0.000000,0.000000,25.95853899308983,31.88351431391905,64,64
flair,16338,0.247314,0.000000,0.000000,0.000000,0.000000,25.95853899308983,31.88351431391905,64,64
t1,16380,0.322266,0.000000,0.000000,0.000000,0.000000,30.91060606060606,32.01590909090909,64,64
t2,16380,0.322266,0.000000,0.000000,0.000000,0.000000,30.91060606060606,32.01590909090909,64,64
t1ce,16380,0.322266,0.000000,0.000000,0.000000,0.000000,30.91060606060606,32.01590909090909,64,64
flair,16380,0.321045,0.000000,0.000000,0.000000,0.000000,30.904182509505702,32.0106463878327,64,64
t1,16422,0.120361,0.000000,0.000000,0.000000,0.000000,31.98580121703854,31.84787018255578,64,64
t2,16422,0.120361,0.000000,0.000000,0.000000,0.000000,31.98580121703854,31.84787018255578,64,64
t1ce,16422,0.120361,0.000000,0.000000,0.000000,0.000000,31.98580121703854,31.84787018255578,64,64
flair,16422,0.120361,0.000000,0.000000,0.000000,0.000000,31.98580121703854,31.84787018255578,64,64
t1,16464,0.283447,0.000000,0.000000,0.000000,0.000000,27.540051679586565,31.550387596899224,64,64
t2,16464,0.283447,0.000000,0.000000,0.000000,0.000000,27.540051679586565,31.550387596899224,64,64
t1ce,16464,0.282471,0.000000,0.000000,0.000000,0.000000,27.571305099394987,31.571305099394987,64,64
flair,16464,0.283203,0.000000,0.000000,0.000000,0.000000,27.542241379310344,31.550862068965518,64,64
t1,16506,0.314697,0.000000,0.000000,0.000000,0.000000,31.78588052754073,30.453064391000776,64,64
t2,16506,0.314697,0.000000,0.000000,0.000000,0.000000,31.78588052754073,30.453064391000776,64,64
t1ce,16506,0.314453,0.000000,0.000000,0.000000,0.000000,31.786490683229815,30.456521739130434,64,64
flair,16506,0.314697,0.000000,0.000000,0.000000,0.000000,31.78588052754073,30.453064391000776,64,64
t1,16548,0.071533,0.000000,0.000000,0.000000,0.000000,30.33788395904437,30.607508532423207,64,64
t2,16548,0.068604,0.000000,0.000000,0.000000,0.000000,30.16725978647687,30.672597864768683,64,64
t1ce,16548,0.071289,0.000000,0.000000,0.000000,0.000000,30.30821917808219,30.626712328767123,64,64
flair,16548,0.071533,0.000000,0.000000,0.000000,0.000000,30.33788395904437,30.607508532423207,64,64
t1,16590,0.300781,0.021484,0.000000,0.000000,0.000000,27.431818181818183,31.82792207792208,64,64
t2,16590,0.300781,0.021484,0.000000,0.000000,0.000000,27.426136363636363,31.819805194805195,64,64
t1ce,16590,0.300781,0.021484,0.000000,0.000000,0.000000,27.431818181818183,31.82792207792208,64,64
flair,16590,0.300537,0.021484,0.000000,0.000000,0.000000,27.42242079610073,31.815597075548336,64,64
t1,16632,0.272705,0.000000,0.000000,0.000000,0.000000,29.814682184422562,31.887197851387647,64,64
t2,16632,0.272705,0.000000,0.000000,0.000000,0.000000,29.814682184422562,31.887197851387647,64,64
t1ce,16632,0.272705,0.000000,0.000000,0.000000,0.000000,29.814682184422562,31.887197851387647,64,64
flair,16632,0.272705,0.000000,0.000000,0.000000,0.000000,29.814682184422562,31.887197851387647,64,64
t1,16674,0.113525,0.000000,0.000000,0.000000,0.000000,19.677419354838708,31.258064516129032,64,64
t2,16674,0.112793,0.000000,0.000000,0.000000,0.000000,19.714285714285715,31.257575757575758,64,64
t1ce,16674,0.113525,0.000000,0.000000,0.000000,0.000000,19.677419354838708,31.258064516129032,64,64
flair,16674,0.113281,0.000000,0.000000,0.000000,0.000000,19.6875,31.280172413793103,64,64
t1,16716,0.302490,0.000000,0.000000,0.000000,0.000000,27.994350282485875,31.688458434221147,64,64
t2,16716,0.302490,0.000000,0.000000,0.000000,0.000000,27.994350282485875,31.688458434221147,64,64
t1ce,16716,0.302490,0.000000,0.000000,0.000000,0.000000,27.994350282485875,31.688458434221147,64,64
flair,16716,0.302490,0.000000,0.000000,0.000000,0.000000,27.994350282485875,31.688458434221147,64,64
t1,16758,0.237793,0.000000,0.000000,0.000000,0.000000,30.49075975359343,31.309034907597535,64,64
t2,16758,0.237793,0.000000,0.000000,0.000000,0.000000,30.49075975359343,31.309034907597535,64,64
t1ce,16758,0.237793,0.000000,0.000000,0.000000,0.000000,30.49075975359343,31.309034907597535,64,64
flair,16758,0.237793,0.000000,0.000000,0.000000,0.000000,30.49075975359343,31.309034907597535,64,64
t1,16800,0.142822,0.000000,0.000000,0.000000,0.000000,21.892307692307693,31.652991452991454,64,64
t2,16800,0.143066,0.000000,0.000000,0.000000,0.000000,21.897610921501705,31.633105802047783,64,64
t1ce,16800,0.142578,0.000000,0.000000,0.000000,0.000000,21.888698630136986,31.674657534246574,64,64
flair,16800,0.142822,0.000000,0.000000,0.000000,0.000000,21.894017094017094,31.632478632478634,64,64
t1,16842,0.304443,0.001953,0.000000,0.000000,0.000000,29.151563753007217,31.788291900561347,64,64
