mod,idx,nz_frac,edge_top,edge_bottom,edge_left,edge_right,center_y,center_x,H,W
flair,6720,0.251709,0.021484,0.000000,0.000000,0.000000,24.369544131910768,31.67604267701261,64,64
t1,6768,0.291992,0.000000,0.000000,0.000000,0.000000,29.357859531772576,31.571070234113712,64,64
t2,6768,0.291992,0.000000,0.000000,0.000000,0.000000,29.357859531772576,31.571070234113712,64,64
t1ce,6768,0.291992,0.000000,0.000000,0.000000,0.000000,29.357859531772576,31.571070234113712,64,64
flair,6768,0.291992,0.000000,0.000000,0.000000,0.000000,29.357859531772576,31.571070234113712,64,64
t1,6816,0.095703,0.000000,0.000000,0.000000,0.000000,19.676020408163264,32.150510204081634,64,64
t2,6816,0.095703,0.000000,0.000000,0.000000,0.000000,19.676020408163264,32.150510204081634,64,64
t1ce,6816,0.095703,0.000000,0.000000,0.000000,0.000000,19.676020408163264,32.150510204081634,64,64
flair,6816,0.095703,0.000000,0.000000,0.000000,0.000000,19.676020408163264,32.150510204081634,64,64
t1,6864,0.294189,0.000000,0.000000,0.000000,0.000000,27.800829875518673,31.966804979253112,64,64
t2,6864,0.294189,0.000000,0.000000,0.000000,0.000000,27.800829875518673,31.966804979253112,64,64
t1ce,6864,0.293701,0.000000,0.000000,0.000000,0.000000,27.790523690773068,31.954280964256025,64,64
flair,6864,0.294189,0.000000,0.000000,0.000000,0.000000,27.800829875518673,31.966804979253112,64,64
t1,6912,0.153809,0.000000,0.000000,0.000000,0.000000,29.896825396825395,31.409523809523808,64,64
t2,6912,0.153809,0.000000,0.000000,0.000000,0.000000,29.896825396825395,31.409523809523808,64,64
t1ce,6912,0.153809,0.000000,0.000000,0.000000,0.000000,29.896825396825395,31.409523809523808,64,64
flair,6912,0.153809,0.000000,0.000000,0.000000,0.000000,29.896825396825395,31.409523809523808,64,64
t1,6960,0.256836,0.000000,0.000000,0.000000,0.000000,29.752851711026615,32.86216730038023,64,64
t2,6960,0.256836,0.000000,0.000000,0.000000,0.000000,29.752851711026615,32.86216730038023,64,64
t1ce,6960,0.256836,0.000000,0.000000,0.000000,0.000000,29.752851711026615,32.86216730038023,64,64
flair,6960,0.256836,0.000000,0.000000,0.000000,0.000000,29.752851711026615,32.86216730038023,64,64
t1,7008,0.224365,0.000000,0.000000,0.000000,0.000000,29.377584330794342,32.952121871599566,64,64
t2,7008,0.224365,0.000000,0.000000,0.000000,0.000000,29.377584330794342,32.952121871599566,64,64
t1ce,7008,0.224365,0.000000,0.000000,0.000000,0.000000,29.377584330794342,32.952121871599566,64,64
flair,7008,0.224121,0.000000,0.000000,0.000000,0.000000,29.369281045751634,32.93681917211329,64,64
t1,7056,0.163818,0.000000,0.000000,0.000000,0.000000,25.272727272727273,31.374068554396423,64,64
t2,7056,0.164307,0.000000,0.000000,0.000000,0.000000,25.27934621099554,31.364041604754828,64,64
t1ce,7056,0.164307,0.000000,0.000000,0.000000,0.000000,25.2778603268945,31.37147102526003,64,64
flair,7056,0.164551,0.000000,0.000000,0.000000,0.000000,25.283382789317507,31.384272997032642,64,64
t1,7104,0.308350,0.000000,0.000000,0.000000,0.000000,30.69200316706255,31.453681710213775,64,64
t2,7104,0.308105,0.000000,0.000000,0.000000,0.000000,30.70919175911252,31.454041204437402,64,64
t1ce,7104,0.308350,0.000000,0.000000,0.000000,0.000000,30.69200316706255,31.453681710213775,64,64
flair,7104,0.306885,0.000000,0.000000,0.000000,0.000000,30.66109785202864,31.446300715990454,64,64
t1,7152,0.089844,0.000000,0.000000,0.000000,0.000000,29.190217391304348,31.105978260869566,64,64
t2,7152,0.089844,0.000000,0.000000,0.000000,0.000000,29.190217391304348,31.105978260869566,64,64
t1ce,7152,0.089844,0.000000,0.000000,0.000000,0.000000,29.190217391304348,31.105978260869566,64,64
flair,7152,0.089844,0.000000,0.000000,0.000000,0.000000,29.190217391304348,31.105978260869566,64,64
t1,7200,0.263916,0.007812,0.000000,0.000000,0.000000,26.880666049953746,31.712303422756708,64,64
t2,7200,0.263916,0.007812,0.000000,0.000000,0.000000,26.880666049953746,31.712303422756708,64,64
t1ce,7200,0.263916,0.007812,0.000000,0.000000,0.000000,26.880666049953746,31.712303422756708,64,64
flair,7200,0.263916,0.007812,0.000000,0.000000,0.000000,26.880666049953746,31.712303422756708,64,64
t1,7248,0.208984,0.000000,0.000000,0.000000,0.000000,30.04088785046729,32.09929906542056,64,64
t2,7248,0.208984,0.000000,0.000000,0.000000,0.000000,30.04088785046729,32.09929906542056,64,64
t1ce,7248,0.208984,0.000000,0.000000,0.000000,0.000000,30.04088785046729,32.09929906542056,64,64
flair,7248,0.208984,0.000000,0.000000,0.000000,0.000000,30.04088785046729,32.09929906542056,64,64
t1,7296,0.143799,0.000000,0.000000,0.000000,0.000000,24.99830220713073,30.847198641765704,64,64
t2,7296,0.143799,0.000000,0.000000,0.000000,0.000000,24.99830220713073,30.847198641765704,64,64
t1ce,7296,0.143799,0.000000,0.000000,0.000000,0.000000,24.99830220713073,30.847198641765704,64,64
flair,7296,0.143555,0.000000,0.000000,0.000000,0.000000,24.994897959183675,30.857142857142858,64,64
t1,7344,0.279053,0.000000,0.000000,0.000000,0.000000,29.880139982502186,31.878390201224846,64,64
t2,7344,0.279053,0.000000,0.000000,0.000000,0.000000,29.880139982502186,31.878390201224846,64,64
t1ce,7344,0.279297,0.000000,0.000000,0.000000,0.000000,29.887237762237763,31.86451048951049,64,64
flair,7344,0.279053,0.000000,0.000000,0.000000,0.000000,29.880139982502186,31.878390201224846,64,64
t1,7392,0.004150,0.000000,0.000000,0.000000,0.000000,31.705882352941178,32.76470588235294,64,64
t2,7392,0.004150,0.000000,0.000000,0.000000,0.000000,31.705882352941178,32.76470588235294,64,64
t1ce,7392,0.004150,0.000000,0.000000,0.000000,0.000000,31.705882352941178,32.76470588235294,64,64
flair,7392,0.004150,0.000000,0.000000,0.000000,0.000000,31.705882352941178,32.76470588235294,64,64
t1,7440,0.277832,0.000000,0.000000,0.000000,0.000000,28.692442882249562,31.550087873462214,64,64
t2,7440,0.277588,0.000000,0.000000,0.000000,0.000000,28.70976253298153,31.54881266490765,64,64
t1ce,7440,0.277832,0.000000,0.000000,0.000000,0.000000,28.692442882249562,31.550087873462214,64,64
flair,7440,0.277832,0.000000,0.000000,0.000000,0.000000,28.692442882249562,31.550087873462214,64,64
t1,7488,0.166992,0.000000,0.000000,0.000000,0.000000,28.055555555555557,31.698830409356724,64,64
t2,7488,0.167236,0.000000,0.000000,0.000000,0.000000,28.07883211678832,31.693430656934307,64,64
t1ce,7488,0.167236,0.000000,0.000000,0.000000,0.000000,28.07883211678832,31.693430656934307,64,64
flair,7488,0.167236,0.000000,0.000000,0.000000,0.000000,28.07883211678832,31.693430656934307,64,64
t1,7536,0.245605,0.013672,0.000000,0.000000,0.000000,25.23558648111332,31.512922465208746,64,64
t2,7536,0.245605,0.013672,0.000000,0.000000,0.000000,25.23558648111332,31.512922465208746,64,64
t1ce,7536,0.245605,0.013672,0.000000,0.000000,0.000000,25.23558648111332,31.512922465208746,64,64
flair,7536,0.245605,0.013672,0.000000,0.000000,0.000000,25.23558648111332,31.512922465208746,64,64
t1,7584,0.266846,0.000000,0.000000,0.000000,0.000000,29.07227813357731,31.69807868252516,64,64
t2,7584,0.266846,0.000000,0.000000,0.000000,0.000000,29.07227813357731,31.69807868252516,64,64
t1ce,7584,0.266846,0.000000,0.000000,0.000000,0.000000,29.07227813357731,31.69807868252516,64,64
flair,7584,0.266357,0.000000,0.000000,0.000000,0.000000,29.062328139321725,31.697525206232815,64,64
t1,7632,0.100586,0.000000,0.000000,0.000000,0.000000,20.723300970873787,31.8373786407767,64,64
t2,7632,0.100830,0.000000,0.000000,0.000000,0.000000,20.791767554479417,31.796610169491526,64,64
t1ce,7632,0.101074,0.000000,0.000000,0.000000,0.000000,20.794685990338163,31.830917874396135,64,64
flair,7632,0.101074,0.000000,0.000000,0.000000,0.000000,20.794685990338163,31.830917874396135,64,64
t1,7680,0.301758,0.000000,0.000000,0.000000,0.000000,29.328478964401295,31.512135922330096,64,64
t2,7680,0.301514,0.000000,0.000000,0.000000,0.000000,29.34493927125506,31.51093117408907,64,64
t1ce,7680,0.301758,0.000000,0.000000,0.000000,0.000000,29.328478964401295,31.512135922330096,64,64
flair,7680,0.301514,0.000000,0.000000,0.000000,0.000000,29.321457489878544,31.51093117408907,64,64
t1,7728,0.109375,0.000000,0.000000,0.000000,0.000000,29.042410714285715,31.560267857142858,64,64
t2,7728,0.109375,0.000000,0.000000,0.000000,0.000000,29.042410714285715,31.560267857142858,64,64
t1ce,7728,0.109375,0.000000,0.000000,0.000000,0.000000,29.042410714285715,31.560267857142858,64,64
flair,7728,0.109375,0.000000,0.000000,0.000000,0.000000,29.042410714285715,31.560267857142858,64,64
t1,7776,0.295654,0.023438,0.000000,0.000000,0.000000,27.08505367464905,31.732452518579688,64,64
t2,7776,0.295410,0.023438,0.000000,0.000000,0.000000,27.079338842975208,31.71818181818182,64,64
t1ce,7776,0.295654,0.023438,0.000000,0.000000,0.000000,27.08505367464905,31.732452518579688,64,64
flair,7776,0.295654,0.023438,0.000000,0.000000,0.000000,27.08505367464905,31.732452518579688,64,64
t1,7824,0.205566,0.000000,0.000000,0.000000,0.000000,30.96080760095012,31.85748218527316,64,64
t2,7824,0.205566,0.000000,0.000000,0.000000,0.000000,30.96080760095012,31.85748218527316,64,64
t1ce,7824,0.205566,0.000000,0.000000,0.000000,0.000000,30.96080760095012,31.85748218527316,64,64
flair,7824,0.205566,0.000000,0.000000,0.000000,0.000000,30.96080760095012,31.85748218527316,64,64
t1,7872,0.258545,0.068359,0.000000,0.000000,0.000000,23.458923512747877,31.342776203966007,64,64
t2,7872,0.258545,0.068359,0.000000,0.000000,0.000000,23.458923512747877,31.342776203966007,64,64
t1ce,7872,0.258545,0.068359,0.000000,0.000000,0.000000,23.458923512747877,31.342776203966007,64,64
flair,7872,0.258301,0.068359,0.000000,0.000000,0.000000,23.445179584120982,31.347826086956523,64,64
t1,7920,0.330322,0.000000,0.000000,0.000000,0.000000,28.96230598669623,31.47671840354767,64,64
t2,7920,0.330322,0.000000,0.000000,0.000000,0.000000,28.96230598669623,31.47671840354767,64,64
t1ce,7920,0.330322,0.000000,0.000000,0.000000,0.000000,28.96230598669623,31.47671840354767,64,64
flair,7920,0.330322,0.000000,0.000000,0.000000,0.000000,28.96230598669623,31.47671840354767,64,64
t1,7968,0.019775,0.000000,0.000000,0.000000,0.000000,26.864197530864196,31.40740740740741,64,64
t2,7968,0.020264,0.000000,0.000000,0.000000,0.000000,26.85542168674699,31.50602409638554,64,64
t1ce,7968,0.019043,0.000000,0.000000,0.000000,0.000000,26.897435897435898,31.41025641025641,64,64
flair,7968,0.020264,0.000000,0.000000,0.000000,0.000000,26.85542168674699,31.50602409638554,64,64
t1,8016,0.327881,0.015625,0.000000,0.000000,0.000000,29.763961280714817,31.651526433358153,64,64
t2,8016,0.327637,0.015625,0.000000,0.000000,0.000000,29.780178837555887,31.649776453055143,64,64
t1ce,8016,0.324463,0.015625,0.000000,0.000000,0.000000,29.87208427389014,31.70579382994733,64,64
flair,8016,0.325928,0.015625,0.000000,0.000000,0.000000,29.835955056179774,31.689887640449438,64,64
t1,8064,0.139648,0.000000,0.000000,0.000000,0.000000,29.54895104895105,31.361888111888113,64,64
t2,8064,0.139648,0.000000,0.000000,0.000000,0.000000,29.54895104895105,31.361888111888113,64,64
t1ce,8064,0.139648,0.000000,0.000000,0.000000,0.000000,29.54895104895105,31.361888111888113,64,64
flair,8064,0.139648,0.000000,0.000000,0.000000,0.000000,29.54895104895105,31.361888111888113,64,64
t1,8112,0.262939,0.000000,0.000000,0.000000,0.000000,25.4958217270195,31.068709377901577,64,64
t2,8112,0.262939,0.000000,0.000000,0.000000,0.000000,25.4958217270195,31.068709377901577,64,64
t1ce,8112,0.262939,0.000000,0.000000,0.000000,0.000000,25.4958217270195,31.068709377901577,64,64
flair,8112,0.261963,0.000000,0.000000,0.000000,0.000000,25.516309412861137,31.096924510717614,64,64
t1,8160,0.267822,0.000000,0.000000,0.000000,0.000000,30.46581586144029,31.980856882406563,64,64
t2,8160,0.267822,0.000000,0.000000,0.000000,0.000000,30.46581586144029,31.980856882406563,64,64
t1ce,8160,0.267822,0.000000,0.000000,0.000000,0.000000,30.46581586144029,31.980856882406563,64,64
flair,8160,0.267822,0.000000,0.000000,0.000000,0.000000,30.46581586144029,31.980856882406563,64,64
t1,8208,0.154785,0.000000,0.000000,0.000000,0.000000,23.657728706624606,31.758675078864353,64,64
t2,8208,0.153809,0.000000,0.000000,0.000000,0.000000,23.763492063492063,31.76984126984127,64,64
t1ce,8208,0.154785,0.000000,0.000000,0.000000,0.000000,23.652996845425868,31.7397476340694,64,64
flair,8208,0.155518,0.000000,0.000000,0.000000,0.000000,23.722135007849293,31.747252747252748,64,64
t1,8256,0.286621,0.000000,0.000000,0.000000,0.000000,29.270017035775126,31.649914821124362,64,64
t2,8256,0.286621,0.000000,0.000000,0.000000,0.000000,29.270017035775126,31.649914821124362,64,64
t1ce,8256,0.286621,0.000000,0.000000,0.000000,0.000000,29.270017035775126,31.649914821124362,64,64
flair,8256,0.286621,0.000000,0.000000,0.000000,0.000000,29.270017035775126,31.649914821124362,64,64
t1,8304,0.075439,0.000000,0.000000,0.000000,0.000000,28.181229773462782,31.236245954692556,64,64
t2,8304,0.075439,0.000000,0.000000,0.000000,0.000000,28.181229773462782,31.236245954692556,64,64
t1ce,8304,0.075439,0.000000,0.000000,0.000000,0.000000,28.181229773462782,31.236245954692556,64,64
flair,8304,0.074951,0.000000,0.000000,0.000000,0.000000,28.19869706840391,31.237785016286644,64,64
t1,8352,0.325195,0.001953,0.000000,0.000000,0.000000,30.493993993993993,31.55105105105105,64,64
t2,8352,0.325195,0.001953,0.000000,0.000000,0.000000,30.493993993993993,31.55105105105105,64,64
t1ce,8352,0.325195,0.001953,0.000000,0.000000,0.000000,30.493993993993993,31.55105105105105,64,64
flair,8352,0.324951,0.001953,0.000000,0.000000,0.000000,30.492862509391436,31.56123215627348,64,64
t1,8400,0.168701,0.000000,0.000000,0.000000,0.000000,30.629522431259044,31.913169319826338,64,64
t2,8400,0.168701,0.000000,0.000000,0.000000,0.000000,30.629522431259044,31.913169319826338,64,64
t1ce,8400,0.168701,0.000000,0.000000,0.000000,0.000000,30.629522431259044,31.913169319826338,64,64
flair,8400,0.168701,0.000000,0.000000,0.000000,0.000000,30.629522431259044,31.913169319826338,64,64
t1,8448,0.241699,0.003906,0.000000,0.000000,0.000000,24.29191919191919,32.220202020202024,64,64
t2,8448,0.241455,0.003906,0.000000,0.000000,0.000000,24.308392315470172,32.22042467138524,64,64
t1ce,8448,0.241699,0.003906,0.000000,0.000000,0.000000,24.29191919191919,32.220202020202024,64,64
flair,8448,0.241699,0.003906,0.000000,0.000000,0.000000,24.29191919191919,32.220202020202024,64,64
t1,8496,0.276611,0.000000,0.000000,0.000000,0.000000,29.503089143865843,31.93821712268314,64,64
t2,8496,0.276611,0.000000,0.000000,0.000000,0.000000,29.503089143865843,31.93821712268314,64,64
t1ce,8496,0.276611,0.000000,0.000000,0.000000,0.000000,29.503089143865843,31.93821712268314,64,64
flair,8496,0.275879,0.000000,0.000000,0.000000,0.000000,29.485840707964602,31.953097345132743,64,64
t1,8544,0.089600,0.000000,0.000000,0.000000,0.000000,22.651226158038146,30.103542234332426,64,64
t2,8544,0.089355,0.000000,0.000000,0.000000,0.000000,22.62295081967213,30.117486338797814,64,64
t1ce,8544,0.089600,0.000000,0.000000,0.000000,0.000000,22.651226158038146,30.103542234332426,64,64
flair,8544,0.089600,0.000000,0.000000,0.000000,0.000000,22.651226158038146,30.103542234332426,64,64
t1,8592,0.295898,0.000000,0.000000,0.000000,0.000000,29.995049504950494,30.525577557755774,64,64
t2,8592,0.296387,0.000000,0.000000,0.000000,0.000000,30.00164744645799,30.523887973640857,64,64
t1ce,8592,0.296387,0.000000,0.000000,0.000000,0.000000,30.00164744645799,30.523887973640857,64,64
flair,8592,0.296143,0.000000,0.000000,0.000000,0.000000,30.008244023083265,30.528441879637263,64,64
t1,8640,0.137207,0.000000,0.000000,0.000000,0.000000,28.535587188612098,30.377224199288257,64,64
t2,8640,0.137695,0.000000,0.000000,0.000000,0.000000,28.50531914893617,30.377659574468087,64,64
t1ce,8640,0.137451,0.000000,0.000000,0.000000,0.000000,28.483126110124335,30.385435168738898,64,64
flair,8640,0.137451,0.000000,0.000000,0.000000,0.000000,28.483126110124335,30.385435168738898,64,64
t1,8688,0.265137,0.025391,0.000000,0.000000,0.000000,26.412523020257826,31.755064456721914,64,64
t2,8688,0.264648,0.021484,0.000000,0.000000,0.000000,26.448339483394832,31.75369003690037,64,64
t1ce,8688,0.265137,0.025391,0.000000,0.000000,0.000000,26.412523020257826,31.755064456721914,64,64
flair,8688,0.265137,0.025391,0.000000,0.000000,0.000000,26.412523020257826,31.755064456721914,64,64
t1,8736,0.239014,0.000000,0.000000,0.000000,0.000000,29.556690500510726,31.78447395301328,64,64
t2,8736,0.239014,0.000000,0.000000,0.000000,0.000000,29.556690500510726,31.78447395301328,64,64
t1ce,8736,0.239014,0.000000,0.000000,0.000000,0.000000,29.556690500510726,31.78447395301328,64,64
flair,8736,0.239014,0.000000,0.000000,0.000000,0.000000,29.556690500510726,31.78447395301328,64,64
t1,8784,0.156982,0.000000,0.000000,0.000000,0.000000,24.192846034214618,32.129082426127525,64,64
t2,8784,0.155762,0.000000,0.000000,0.000000,0.000000,24.260188087774296,32.21943573667711,64,64
t1ce,8784,0.156982,0.000000,0.000000,0.000000,0.000000,24.192846034214618,32.129082426127525,64,64
flair,8784,0.156982,0.000000,0.000000,0.000000,0.000000,24.192846034214618,32.129082426127525,64,64
t1,8832,0.319092,0.007812,0.000000,0.000000,0.000000,29.3672532517215,31.68477429227238,64,64
t2,8832,0.318848,0.007812,0.000000,0.000000,0.000000,29.383614088820828,31.68376722817764,64,64
t1ce,8832,0.319092,0.007812,0.000000,0.000000,0.000000,29.3672532517215,31.68477429227238,64,64
flair,8832,0.319092,0.007812,0.000000,0.000000,0.000000,29.3672532517215,31.68477429227238,64,64
t1,8880,0.085449,0.000000,0.000000,0.000000,0.000000,28.365714285714287,31.44857142857143,64,64
t2,8880,0.085449,0.000000,0.000000,0.000000,0.000000,28.365714285714287,31.44857142857143,64,64
t1ce,8880,0.085449,0.000000,0.000000,0.000000,0.000000,28.365714285714287,31.44857142857143,64,64
flair,8880,0.085449,0.000000,0.000000,0.000000,0.000000,28.365714285714287,31.44857142857143,64,64
t1,8928,0.256836,0.000000,0.000000,0.000000,0.000000,28.474334600760457,30.929657794676807,64,64
t2,8928,0.256592,0.000000,0.000000,0.000000,0.000000,28.522359657469078,30.92197906755471,64,64
t1ce,8928,0.257080,0.000000,0.000000,0.000000,0.000000,28.49002849002849,30.924026590693256,64,64
flair,8928,0.256836,0.000000,0.000000,0.000000,0.000000,28.50665399239544,30.923003802281368,64,64
t1,8976,0.212158,0.000000,0.000000,0.000000,0.000000,30.611047180667434,31.176064441887227,64,64
t2,8976,0.212646,0.000000,0.000000,0.000000,0.000000,30.601607347876005,31.181400688863377,64,64
t1ce,8976,0.212646,0.000000,0.000000,0.000000,0.000000,30.601607347876005,31.181400688863377,64,64
flair,8976,0.212646,0.000000,0.000000,0.000000,0.000000,30.601607347876005,31.181400688863377,64,64
t1,9024,0.135254,0.000000,0.000000,0.000000,0.000000,21.001805054151625,30.67509025270758,64,64
t2,9024,0.134521,0.000000,0.000000,0.000000,0.000000,21.04174228675136,30.62613430127042,64,64
t1ce,9024,0.135254,0.000000,0.000000,0.000000,0.000000,21.001805054151625,30.67509025270758,64,64
flair,9024,0.134521,0.000000,0.000000,0.000000,0.000000,21.05263157894737,30.646098003629763,64,64
t1,9072,0.270020,0.000000,0.000000,0.000000,0.000000,26.67631103074141,31.91500904159132,64,64
t2,9072,0.270020,0.000000,0.000000,0.000000,0.000000,26.67631103074141,31.91500904159132,64,64
t1ce,9072,0.270020,0.000000,0.000000,0.000000,0.000000,26.67631103074141,31.91500904159132,64,64
flair,9072,0.270020,0.000000,0.000000,0.000000,0.000000,26.67631103074141,31.91500904159132,64,64
t1,9120,0.012695,0.000000,0.000000,0.000000,0.000000,27.826923076923077,34.23076923076923,64,64
t2,9120,0.012695,0.000000,0.000000,0.000000,0.000000,27.826923076923077,34.23076923076923,64,64
t1ce,9120,0.012695,0.000000,0.000000,0.000000,0.000000,27.826923076923077,34.23076923076923,64,64
flair,9120,0.012695,0.000000,0.000000,0.000000,0.000000,27.826923076923077,34.23076923076923,64,64
t1,9168,0.278076,0.005859,0.000000,0.000000,0.000000,27.963125548726953,30.56453028972783,64,64
t2,9168,0.278076,0.005859,0.000000,0.000000,0.000000,27.963125548726953,30.56453028972783,64,64
t1ce,9168,0.278076,0.005859,0.000000,0.000000,0.000000,27.963125548726953,30.56453028972783,64,64
flair,9168,0.278076,0.005859,0.000000,0.000000,0.000000,27.963125548726953,30.56453028972783,64,64
t1,9216,0.183838,0.000000,0.000000,0.000000,0.000000,28.84860557768924,31.448871181938912,64,64
t2,9216,0.183838,0.000000,0.000000,0.000000,0.000000,28.84860557768924,31.448871181938912,64,64
t1ce,9216,0.183838,0.000000,0.000000,0.000000,0.000000,28.84860557768924,31.448871181938912,64,64
flair,9216,0.183594,0.000000,0.000000,0.000000,0.000000,28.82712765957447,31.444148936170212,64,64
t1,9264,0.220703,0.000000,0.000000,0.000000,0.000000,28.95907079646018,31.29092920353982,64,64
t2,9264,0.220947,0.000000,0.000000,0.000000,0.000000,28.969060773480663,31.28950276243094,64,64
t1ce,9264,0.220947,0.000000,0.000000,0.000000,0.000000,28.969060773480663,31.28950276243094,64,64
flair,9264,0.220947,0.000000,0.000000,0.000000,0.000000,28.969060773480663,31.28950276243094,64,64
t1,9312,0.280273,0.000000,0.000000,0.000000,0.000000,29.528745644599304,31.613240418118465,64,64
t2,9312,0.280273,0.000000,0.000000,0.000000,0.000000,29.528745644599304,31.613240418118465,64,64
t1ce,9312,0.280273,0.000000,0.000000,0.000000,0.000000,29.528745644599304,31.613240418118465,64,64
flair,9312,0.278320,0.000000,0.000000,0.000000,0.000000,29.526315789473685,31.610526315789475,64,64
t1,9360,0.018311,0.000000,0.000000,0.000000,0.000000,28.266666666666666,30.973333333333333,64,64
t2,9360,0.018311,0.000000,0.000000,0.000000,0.000000,28.266666666666666,30.973333333333333,64,64
t1ce,9360,0.018311,0.000000,0.000000,0.000000,0.000000,28.266666666666666,30.973333333333333,64,64
flair,9360,0.018311,0.000000,0.000000,0.000000,0.000000,28.266666666666666,30.973333333333333,64,64
t1,9408,0.351318,0.037109,0.000000,0.000000,0.000000,29.109798471160527,31.742876997915218,64,64
t2,9408,0.352051,0.037109,0.000000,0.000000,0.000000,29.153259361997225,31.739251040221912,64,64
t1ce,9408,0.351807,0.037109,0.000000,0.000000,0.000000,29.13879250520472,31.741151977793198,64,64
flair,9408,0.352051,0.037109,0.000000,0.000000,0.000000,29.15395284327323,31.739251040221912,64,64
t1,9456,0.231445,0.000000,0.000000,0.000000,0.000000,29.104430379746834,32.01371308016878,64,64
t2,9456,0.231445,0.000000,0.000000,0.000000,0.000000,29.104430379746834,32.01371308016878,64,64
t1ce,9456,0.231445,0.000000,0.000000,0.000000,0.000000,29.104430379746834,32.01371308016878,64,64
flair,9456,0.231445,0.000000,0.000000,0.000000,0.000000,29.104430379746834,32.01371308016878,64,64
t1,9504,0.224365,0.023438,0.000000,0.000000,0.000000,24.32317736670294,31.793253536452667,64,64
t2,9504,0.224121,0.023438,0.000000,0.000000,0.000000,24.33986928104575,31.790849673202615,64,64
t1ce,9504,0.224365,0.023438,0.000000,0.000000,0.000000,24.32317736670294,31.793253536452667,64,64
flair,9504,0.224365,0.023438,0.000000,0.000000,0.000000,24.32317736670294,31.793253536452667,64,64
t1,9552,0.309570,0.000000,0.000000,0.000000,0.000000,30.287854889589905,31.47082018927445,64,64
t2,9552,0.309570,0.000000,0.000000,0.000000,0.000000,30.287854889589905,31.47082018927445,64,64
t1ce,9552,0.309326,0.000000,0.000000,0.000000,0.000000,30.280189423835832,31.474348855564326,64,64
flair,9552,0.309326,0.000000,0.000000,0.000000,0.000000,30.29360694554065,31.474348855564326,64,64
t1,9600,0.015137,0.000000,0.000000,0.000000,0.000000,29.596774193548388,30.951612903225808,64,64
t2,9600,0.015137,0.000000,0.000000,0.000000,0.000000,29.596774193548388,30.951612903225808,64,64
t1ce,9600,0.015137,0.000000,0.000000,0.000000,0.000000,29.596774193548388,30.951612903225808,64,64
flair,9600,0.015137,0.000000,0.000000,0.000000,0.000000,29.596774193548388,30.951612903225808,64,64
t1,9648,0.322510,0.035156,0.000000,0.000000,0.000000,27.5775927327782,31.43451930355791,64,64
t2,9648,0.322754,0.035156,0.000000,0.000000,0.000000,27.581694402420574,31.42889561270802,64,64
t1ce,9648,0.322754,0.037109,0.000000,0.000000,0.000000,27.562027231467475,31.434190620272314,64,64
flair,9648,0.322998,0.037109,0.000000,0.000000,0.000000,27.566137566137566,31.428571428571427,64,64
t1,9696,0.180908,0.000000,0.000000,0.000000,0.000000,29.002699055330634,31.34008097165992,64,64
t2,9696,0.180908,0.000000,0.000000,0.000000,0.000000,29.002699055330634,31.34008097165992,64,64
t1ce,9696,0.180908,0.000000,0.000000,0.000000,0.000000,29.002699055330634,31.34008097165992,64,64
flair,9696,0.180908,0.000000,0.000000,0.000000,0.000000,29.002699055330634,31.34008097165992,64,64
t1,9744,0.221436,0.007812,0.000000,0.000000,0.000000,23.73318632855568,32.018743109151046,64,64
t2,9744,0.221191,0.007812,0.000000,0.000000,0.000000,23.749448123620308,32.015452538631344,64,64
t1ce,9744,0.221436,0.007812,0.000000,0.000000,0.000000,23.73318632855568,32.018743109151046,64,64
flair,9744,0.221436,0.007812,0.000000,0.000000,0.000000,23.73318632855568,32.018743109151046,64,64
t1,9792,0.270996,0.000000,0.000000,0.000000,0.000000,28.827927927927927,31.67027027027027,64,64
t2,9792,0.270996,0.000000,0.000000,0.000000,0.000000,28.827927927927927,31.67027027027027,64,64
t1ce,9792,0.270996,0.000000,0.000000,0.000000,0.000000,28.827927927927927,31.67027027027027,64,64
flair,9792,0.270996,0.000000,0.000000,0.000000,0.000000,28.827927927927927,31.67027027027027,64,64
t1,9840,0.152100,0.000000,0.000000,0.000000,0.000000,22.63402889245586,32.48956661316212,64,64
t2,9840,0.152100,0.000000,0.000000,0.000000,0.000000,22.693418940609952,32.4430176565008,64,64
t1ce,9840,0.152588,0.000000,0.000000,0.000000,0.000000,22.656,32.4832,64,64
flair,9840,0.153076,0.000000,0.000000,0.000000,0.000000,22.657097288676237,32.48006379585327,64,64
t1,9888,0.334473,0.013672,0.000000,0.000000,0.000000,29.85036496350365,31.735036496350364,64,64
t2,9888,0.334473,0.013672,0.000000,0.000000,0.000000,29.85036496350365,31.735036496350364,64,64
t1ce,9888,0.333984,0.013672,0.000000,0.000000,0.000000,29.834795321637426,31.739766081871345,64,64
flair,9888,0.333984,0.013672,0.000000,0.000000,0.000000,29.834795321637426,31.739766081871345,64,64
t1,9936,0.154053,0.000000,0.000000,0.000000,0.000000,29.795562599049127,31.56259904912837,64,64
t2,9936,0.153809,0.000000,0.000000,0.000000,0.000000,29.817460317460316,31.561904761904763,64,64
t1ce,9936,0.154053,0.000000,0.000000,0.000000,0.000000,29.795562599049127,31.56259904912837,64,64
flair,9936,0.154053,0.000000,0.000000,0.000000,0.000000,29.795562599049127,31.56259904912837,64,64
t1,9984,0.252197,0.000000,0.000000,0.000000,0.000000,25.583736689254597,31.697967086156826,64,64
t2,9984,0.250977,0.000000,0.000000,0.000000,0.000000,25.529182879377434,31.702334630350194,64,64
