mod,idx,nz_frac,edge_top,edge_bottom,edge_left,edge_right,center_y,center_x,H,W
t1,21072,0.982422,1.000000,1.000000,1.000000,1.000000,31.216699801192842,31.515407554671967,64,64
t2,21072,0.982178,1.000000,1.000000,1.000000,1.000000,31.213273676360924,31.521252796420583,64,64
t1ce,21072,0.982422,1.000000,1.000000,1.000000,1.000000,31.216699801192842,31.515407554671967,64,64
flair,21072,0.982422,1.000000,1.000000,1.000000,1.000000,31.216699801192842,31.515407554671967,64,64
t1,21120,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21120,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21120,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21120,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,21168,0.265625,1.000000,0.000000,0.300781,0.152344,10.078125,28.519301470588236,64,64
t2,21168,0.265625,1.000000,0.000000,0.300781,0.152344,10.078125,28.519301470588236,64,64
t1ce,21168,0.265625,1.000000,0.000000,0.300781,0.152344,10.078125,28.519301470588236,64,64
flair,21168,0.265625,1.000000,0.000000,0.300781,0.152344,10.078125,28.519301470588236,64,64
t1,21216,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21216,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21216,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21216,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,21264,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21264,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21264,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21264,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,21312,0.428223,1.000000,0.113281,0.406250,0.607422,19.182440136830103,34.79247434435576,64,64
t2,21312,0.428223,1.000000,0.113281,0.406250,0.607422,19.182440136830103,34.79247434435576,64,64
t1ce,21312,0.428223,1.000000,0.113281,0.406250,0.607422,19.182440136830103,34.79247434435576,64,64
flair,21312,0.428223,1.000000,0.113281,0.406250,0.607422,19.182440136830103,34.79247434435576,64,64
t1,21360,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21360,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21360,0.999756,0.998047,1.000000,1.000000,1.000000,31.50769230769231,31.503296703296705,64,64
flair,21360,0.998779,0.990234,1.000000,1.000000,1.000000,31.53556587631386,31.47396724517233,64,64
t1,21408,0.997559,1.000000,0.980469,0.980469,1.000000,31.426823299069994,31.57562408223201,64,64
t2,21408,0.997559,1.000000,0.980469,0.980469,1.000000,31.426823299069994,31.57562408223201,64,64
t1ce,21408,0.997559,1.000000,0.980469,0.980469,1.000000,31.426823299069994,31.57562408223201,64,64
flair,21408,0.993164,0.996094,0.974609,0.980469,0.992188,31.39773844641101,31.58308751229105,64,64
t1,21456,0.765869,1.000000,0.462891,1.000000,0.888672,26.997768568696205,30.71437679311444,64,64
t2,21456,0.766113,1.000000,0.462891,1.000000,0.888672,26.994582536647545,30.707138304652645,64,64
t1ce,21456,0.766113,1.000000,0.462891,1.000000,0.888672,26.994582536647545,30.707138304652645,64,64
flair,21456,0.765625,1.000000,0.462891,1.000000,0.888672,26.9827806122449,30.706632653061224,64,64
t1,21504,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21504,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21504,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21504,0.999756,1.000000,1.000000,1.000000,1.000000,31.504273504273506,31.495970695970694,64,64
t1,21552,0.214355,0.183594,0.000000,0.000000,0.000000,23.22779043280182,37.1492027334852,64,64
t2,21552,0.214355,0.183594,0.000000,0.000000,0.000000,23.22779043280182,37.1492027334852,64,64
t1ce,21552,0.213867,0.183594,0.000000,0.000000,0.000000,23.246575342465754,37.141552511415526,64,64
flair,21552,0.214355,0.183594,0.000000,0.000000,0.000000,23.22779043280182,37.1492027334852,64,64
t1,21600,0.861084,1.000000,0.611328,1.000000,1.000000,28.467819676779133,31.268783668840374,64,64
t2,21600,0.861084,1.000000,0.609375,0.998047,1.000000,28.469520839240147,31.28210944145166,64,64
t1ce,21600,0.861572,1.000000,0.611328,1.000000,1.000000,28.477472371776706,31.274298668177956,64,64
flair,21600,0.861328,1.000000,0.611328,1.000000,1.000000,28.473356009070294,31.277210884353742,64,64
t1,21648,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21648,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21648,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21648,0.999268,1.000000,1.000000,1.000000,1.000000,31.499389201075005,31.487417542145124,64,64
t1,21696,0.232910,1.000000,0.000000,0.171875,0.214844,7.89517819706499,32.943396226415096,64,64
t2,21696,0.232910,1.000000,0.000000,0.171875,0.214844,7.89517819706499,32.943396226415096,64,64
t1ce,21696,0.232910,1.000000,0.000000,0.171875,0.214844,7.89517819706499,32.943396226415096,64,64
flair,21696,0.232910,1.000000,0.000000,0.171875,0.214844,7.89517819706499,32.943396226415096,64,64
t1,21744,0.994873,1.000000,0.968750,0.998047,1.000000,31.363435582822085,31.470674846625766,64,64
t2,21744,0.994873,1.000000,0.968750,0.998047,1.000000,31.363435582822085,31.470674846625766,64,64
t1ce,21744,0.994873,1.000000,0.968750,0.998047,1.000000,31.363435582822085,31.470674846625766,64,64
flair,21744,0.994873,1.000000,0.968750,0.998047,1.000000,31.363435582822085,31.470674846625766,64,64
t1,21792,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21792,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21792,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21792,0.999512,0.998047,1.000000,1.000000,1.000000,31.50341963849536,31.496824621397167,64,64
t1,21840,0.356934,0.818359,0.244141,0.746094,0.126953,23.805061559507525,20.909028727770178,64,64
t2,21840,0.357178,0.818359,0.244141,0.748047,0.126953,23.80997949419002,20.898154477101844,64,64
t1ce,21840,0.357178,0.818359,0.244141,0.748047,0.126953,23.80997949419002,20.898154477101844,64,64
flair,21840,0.357178,0.818359,0.244141,0.748047,0.126953,23.80997949419002,20.898154477101844,64,64
t1,21888,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,21888,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,21888,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,21888,0.999756,0.998047,1.000000,1.000000,1.000000,31.50647130647131,31.496947496947495,64,64
t1,21936,0.981201,1.000000,0.871094,0.988281,0.873047,30.965911918387658,31.045036078626524,64,64
t2,21936,0.980713,1.000000,0.871094,0.988281,0.869141,30.95494149863082,31.030121981578294,64,64
t1ce,21936,0.979004,1.000000,0.867188,0.988281,0.863281,30.958852867830423,31.003241895261844,64,64
flair,21936,0.981201,1.000000,0.871094,0.988281,0.873047,30.965911918387658,31.045036078626524,64,64
t1,21984,0.728027,1.000000,0.332031,0.876953,0.851562,25.429242119382966,31.690140845070424,64,64
t2,21984,0.728027,1.000000,0.332031,0.876953,0.851562,25.429242119382966,31.690140845070424,64,64
t1ce,21984,0.728027,1.000000,0.332031,0.876953,0.851562,25.429242119382966,31.690140845070424,64,64
flair,21984,0.728027,1.000000,0.332031,0.876953,0.851562,25.429242119382966,31.690140845070424,64,64
t1,22032,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22032,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22032,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22032,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22080,0.937988,1.000000,0.675781,0.755859,0.830078,29.820926600728786,31.945080687142113,64,64
t2,22080,0.937988,1.000000,0.675781,0.755859,0.830078,29.820926600728786,31.945080687142113,64,64
t1ce,22080,0.937988,1.000000,0.675781,0.755859,0.830078,29.820926600728786,31.945080687142113,64,64
flair,22080,0.937500,1.000000,0.671875,0.755859,0.828125,29.80546875,31.943489583333335,64,64
t1,22128,0.779785,1.000000,0.492188,1.000000,0.998047,27.07138384470883,31.260801502817785,64,64
t2,22128,0.779785,1.000000,0.492188,1.000000,0.998047,27.07138384470883,31.260801502817785,64,64
t1ce,22128,0.779785,1.000000,0.492188,1.000000,0.998047,27.07138384470883,31.260801502817785,64,64
flair,22128,0.779785,1.000000,0.492188,1.000000,0.998047,27.07138384470883,31.260801502817785,64,64
t1,22176,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22176,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22176,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22176,0.999756,1.000000,1.000000,1.000000,1.000000,31.504273504273506,31.496703296703295,64,64
t1,22224,0.405029,0.455078,0.000000,0.000000,0.000000,23.241711874623267,30.609403254972875,64,64
t2,22224,0.405029,0.455078,0.000000,0.000000,0.000000,23.241711874623267,30.609403254972875,64,64
t1ce,22224,0.404785,0.453125,0.000000,0.000000,0.000000,23.253920386007238,30.61338962605549,64,64
flair,22224,0.405029,0.455078,0.000000,0.000000,0.000000,23.241711874623267,30.609403254972875,64,64
t1,22272,0.901611,1.000000,0.654297,1.000000,1.000000,29.094773896561062,31.492553479555916,64,64
t2,22272,0.901611,1.000000,0.654297,1.000000,1.000000,29.094773896561062,31.492553479555916,64,64
t1ce,22272,0.901611,1.000000,0.654297,1.000000,1.000000,29.094773896561062,31.492553479555916,64,64
flair,22272,0.901611,1.000000,0.654297,1.000000,1.000000,29.094773896561062,31.492553479555916,64,64
t1,22320,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22320,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22320,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22320,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22368,0.268799,1.000000,0.000000,0.171875,0.285156,8.421435059037238,33.86466848319709,64,64
t2,22368,0.268799,1.000000,0.000000,0.171875,0.285156,8.421435059037238,33.86466848319709,64,64
t1ce,22368,0.268799,1.000000,0.000000,0.171875,0.285156,8.421435059037238,33.86466848319709,64,64
flair,22368,0.268799,1.000000,0.000000,0.171875,0.285156,8.421435059037238,33.86466848319709,64,64
t1,22416,0.913086,1.000000,0.812500,0.996094,0.994141,29.524064171122994,31.85855614973262,64,64
t2,22416,0.913086,1.000000,0.812500,0.996094,0.994141,29.524064171122994,31.85855614973262,64,64
t1ce,22416,0.913086,1.000000,0.812500,0.996094,0.994141,29.524064171122994,31.85855614973262,64,64
flair,22416,0.913086,1.000000,0.812500,0.996094,0.994141,29.524064171122994,31.85855614973262,64,64
t1,22464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22512,0.263916,0.998047,0.000000,0.292969,0.138672,8.650323774283072,27.970397779833487,64,64
t2,22512,0.263916,0.998047,0.000000,0.292969,0.138672,8.650323774283072,27.970397779833487,64,64
t1ce,22512,0.263916,0.998047,0.000000,0.292969,0.138672,8.650323774283072,27.970397779833487,64,64
flair,22512,0.263916,0.998047,0.000000,0.292969,0.138672,8.650323774283072,27.970397779833487,64,64
t1,22560,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22560,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22560,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22560,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22656,0.328369,1.000000,0.000000,0.369141,0.300781,10.189591078066915,30.169516728624536,64,64
t2,22656,0.328369,1.000000,0.000000,0.369141,0.300781,10.189591078066915,30.169516728624536,64,64
t1ce,22656,0.328369,1.000000,0.000000,0.369141,0.300781,10.189591078066915,30.169516728624536,64,64
flair,22656,0.328369,1.000000,0.000000,0.369141,0.300781,10.189591078066915,30.169516728624536,64,64
t1,22704,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22704,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22704,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22704,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22752,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22752,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22752,0.999756,0.998047,1.000000,1.000000,1.000000,31.50647130647131,31.499877899877898,64,64
flair,22752,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22800,0.656494,1.000000,0.330078,0.779297,0.998047,23.999628114540723,34.43175901822239,64,64
t2,22800,0.656494,1.000000,0.330078,0.779297,0.998047,23.999628114540723,34.43175901822239,64,64
t1ce,22800,0.656494,1.000000,0.330078,0.779297,0.998047,23.999628114540723,34.43175901822239,64,64
flair,22800,0.656494,1.000000,0.330078,0.779297,0.998047,23.999628114540723,34.43175901822239,64,64
t1,22848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,22896,0.994141,1.000000,0.953125,0.953125,1.000000,31.32907662082515,31.677799607072693,64,64
t2,22896,0.994141,1.000000,0.953125,0.953125,1.000000,31.32907662082515,31.677799607072693,64,64
t1ce,22896,0.994141,1.000000,0.953125,0.953125,1.000000,31.32907662082515,31.677799607072693,64,64
flair,22896,0.994141,1.000000,0.953125,0.953125,1.000000,31.32907662082515,31.677799607072693,64,64
t1,22944,0.856445,1.000000,0.539062,1.000000,1.000000,27.99800456100342,31.13854047890536,64,64
t2,22944,0.855957,1.000000,0.539062,1.000000,1.000000,27.985738733599543,31.129777524244155,64,64
t1ce,22944,0.856445,1.000000,0.539062,1.000000,1.000000,27.99800456100342,31.13854047890536,64,64
flair,22944,0.855957,0.996094,0.539062,1.000000,1.000000,28.012835139760412,31.13776383342841,64,64
t1,22992,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,22992,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,22992,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,22992,0.999023,1.000000,1.000000,1.000000,1.000000,31.502688172043012,31.506109481915935,64,64
t1,23040,0.243896,0.222656,0.000000,0.000000,0.000000,21.99099099099099,33.290290290290294,64,64
t2,23040,0.244385,0.222656,0.000000,0.000000,0.000000,22.013986013986013,33.281718281718284,64,64
t1ce,23040,0.244385,0.222656,0.000000,0.000000,0.000000,22.013986013986013,33.281718281718284,64,64
flair,23040,0.243652,0.220703,0.000000,0.000000,0.000000,22.047094188376754,33.30360721442886,64,64
t1,23088,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23088,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23088,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23088,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23184,0.354736,1.000000,0.000000,0.248047,0.396484,11.32415691672402,34.353750860289054,64,64
t2,23184,0.354736,1.000000,0.000000,0.248047,0.396484,11.32415691672402,34.353750860289054,64,64
t1ce,23184,0.354736,1.000000,0.000000,0.248047,0.396484,11.32415691672402,34.353750860289054,64,64
flair,23184,0.354736,1.000000,0.000000,0.248047,0.396484,11.32415691672402,34.353750860289054,64,64
t1,23232,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23232,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23232,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23232,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23328,0.263916,0.998047,0.000000,0.218750,0.140625,8.75485661424607,29.43108233117484,64,64
t2,23328,0.263916,0.998047,0.000000,0.218750,0.140625,8.75485661424607,29.43108233117484,64,64
t1ce,23328,0.263916,0.998047,0.000000,0.218750,0.140625,8.75485661424607,29.43108233117484,64,64
flair,23328,0.263916,0.998047,0.000000,0.218750,0.140625,8.75485661424607,29.43108233117484,64,64
t1,23376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23424,0.955078,0.994141,0.707031,0.904297,0.814453,30.254856850715747,31.044734151329244,64,64
t2,23424,0.955078,0.994141,0.707031,0.904297,0.814453,30.254856850715747,31.044734151329244,64,64
t1ce,23424,0.955078,0.994141,0.707031,0.904297,0.814453,30.254856850715747,31.044734151329244,64,64
flair,23424,0.955078,0.994141,0.707031,0.904297,0.814453,30.254856850715747,31.044734151329244,64,64
t1,23472,0.576660,1.000000,0.314453,0.662109,0.738281,24.33446232006774,33.02116850127011,64,64
t2,23472,0.576660,1.000000,0.314453,0.662109,0.738281,24.33446232006774,33.02116850127011,64,64
t1ce,23472,0.575684,1.000000,0.314453,0.656250,0.736328,24.31636980491942,33.0470737913486,64,64
flair,23472,0.576660,1.000000,0.314453,0.662109,0.738281,24.33446232006774,33.02116850127011,64,64
t1,23520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23568,0.824219,0.732422,0.625000,0.294922,0.675781,30.482227488151658,34.19668246445497,64,64
t2,23568,0.824219,0.732422,0.625000,0.294922,0.675781,30.482227488151658,34.19668246445497,64,64
t1ce,23568,0.821289,0.730469,0.623047,0.289062,0.675781,30.478002378121285,34.2372175980975,64,64
flair,23568,0.824219,0.732422,0.625000,0.294922,0.675781,30.482227488151658,34.19668246445497,64,64
t1,23616,0.956543,1.000000,1.000000,1.000000,1.000000,30.84073506891271,31.44333843797856,64,64
t2,23616,0.956543,1.000000,1.000000,1.000000,1.000000,30.84073506891271,31.44333843797856,64,64
t1ce,23616,0.956543,1.000000,1.000000,1.000000,1.000000,30.84073506891271,31.44333843797856,64,64
flair,23616,0.956543,1.000000,1.000000,1.000000,1.000000,30.84073506891271,31.44333843797856,64,64
t1,23664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23712,0.212158,1.000000,0.000000,0.134766,0.179688,6.722669735327963,33.771001150747985,64,64
t2,23712,0.212158,1.000000,0.000000,0.134766,0.179688,6.722669735327963,33.771001150747985,64,64
t1ce,23712,0.212158,1.000000,0.000000,0.134766,0.179688,6.722669735327963,33.771001150747985,64,64
flair,23712,0.212158,1.000000,0.000000,0.134766,0.179688,6.722669735327963,33.771001150747985,64,64
t1,23760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,23856,0.486816,1.000000,0.326172,0.660156,0.726562,23.883650952858577,33.59027081243731,64,64
t2,23856,0.487061,1.000000,0.326172,0.662109,0.726562,23.88671679197995,33.5734335839599,64,64
t1ce,23856,0.487061,1.000000,0.326172,0.662109,0.726562,23.88671679197995,33.5734335839599,64,64
flair,23856,0.487061,1.000000,0.326172,0.662109,0.726562,23.88671679197995,33.5734335839599,64,64
t1,23904,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23904,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23904,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23904,0.997070,1.000000,0.988281,1.000000,1.000000,31.429236043095006,31.498041136141037,64,64
t1,23952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,23952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,23952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,23952,0.999268,0.996094,1.000000,0.998047,1.000000,31.517713168824823,31.51698021011483,64,64
t1,24000,0.402832,1.000000,0.000000,0.332031,0.306641,12.864242424242423,30.847272727272728,64,64
t2,24000,0.402832,1.000000,0.000000,0.332031,0.306641,12.864242424242423,30.847272727272728,64,64
t1ce,24000,0.402832,1.000000,0.000000,0.332031,0.306641,12.864242424242423,30.847272727272728,64,64
flair,24000,0.402832,1.000000,0.000000,0.332031,0.306641,12.864242424242423,30.847272727272728,64,64
t1,24048,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,24048,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,24048,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,24048,0.991943,0.937500,1.000000,1.000000,1.000000,31.734432685207974,31.46246615801132,64,64
t1,24096,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,24096,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,24096,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,24096,0.999756,1.000000,1.000000,1.000000,1.000000,31.498901098901097,31.500122100122102,64,64
t1,24144,0.555664,1.000000,0.208984,0.812500,0.359375,20.465289982425308,27.580843585237258,64,64
t2,24144,0.555664,1.000000,0.207031,0.810547,0.359375,20.452548330404216,27.599736379613358,64,64
t1ce,24144,0.555664,1.000000,0.208984,0.812500,0.359375,20.46792618629174,27.59797891036907,64,64
flair,24144,0.555908,1.000000,0.208984,0.812500,0.359375,20.469038208168644,27.590689503732982,64,64
t1,24192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,24192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,24192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,24192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,24240,0.960693,0.996094,0.787109,0.832031,0.859375,30.47674714104193,31.623379923761117,64,64
t2,24240,0.961182,1.000000,0.787109,0.832031,0.859375,30.46202692405385,31.615951231902464,64,64
t1ce,24240,0.950439,0.937500,0.787109,0.804688,0.859375,30.696121243257128,31.79835602363216,64,64
flair,24240,0.961182,1.000000,0.787109,0.832031,0.859375,30.46202692405385,31.615951231902464,64,64
t1,24288,0.795898,1.000000,0.400391,1.000000,1.000000,26.37638036809816,31.906748466257667,64,64
t2,24288,0.795898,1.000000,0.400391,1.000000,1.000000,26.37638036809816,31.906748466257667,64,64
t1ce,24288,0.795898,1.000000,0.400391,1.000000,1.000000,26.37638036809816,31.906748466257667,64,64
flair,24288,0.795898,1.000000,0.400391,1.000000,1.000000,26.37638036809816,31.906748466257667,64,64
t1,24336,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,24336,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,24336,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,24336,0.999756,1.000000,1.000000,1.000000,1.000000,31.498656898656897,31.501098901098903,64,64
t1,24384,0.389404,0.345703,0.000000,0.000000,0.394531,25.30344827586207,40.95109717868338,64,64
t2,24384,0.389404,0.345703,0.000000,0.000000,0.394531,25.30344827586207,40.95109717868338,64,64
t1ce,24384,0.389404,0.345703,0.000000,0.000000,0.394531,25.30344827586207,40.95109717868338,64,64
flair,24384,0.389404,0.345703,0.000000,0.000000,0.394531,25.30344827586207,40.95109717868338,64,64
t1,24432,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,24432,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,24432,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,24432,0.999512,1.000000,1.000000,1.000000,1.000000,31.494137762579385,31.502931118710308,64,64
t1,24480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,24480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,24480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,24480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,24528,0.215332,0.990234,0.000000,0.173828,0.119141,6.968253968253968,29.312925170068027,64,64
t2,24528,0.215332,0.990234,0.000000,0.173828,0.119141,6.968253968253968,29.312925170068027,64,64
